number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
106,0.5061002178649238,0.6,2025-05-17 10:25:44.004242,2025-05-17 10:26:46.323643,0 days 00:01:02.319401,mse,True,,2,COMPLETE,0.6,0.8,0.8,0.003972845386550181,0.001454303712965665,3.25,3.5,0.0,True,120.0,0.25
18,0.5043572984749455,0.7,2025-05-17 08:48:21.637056,2025-05-17 08:49:27.725633,0 days 00:01:06.088577,cwd,False,0.75,0,COMPLETE,0.7,0.8,0.8,0.004803424820539065,0.004706848947429788,1.25,3.0,0.05,True,30.0,0.0
53,0.471677559912854,0.7,2025-05-17 09:27:28.808913,2025-05-17 09:28:36.928037,0 days 00:01:08.119124,cwd,True,0.75,1,COMPLETE,0.7,0.9,0.9,4.4786557851618944e-05,0.0016479204851377268,5.0,4.5,0.05,False,,0.15000000000000002
62,0.4714596949891067,0.7,2025-05-17 09:37:17.027041,2025-05-17 09:38:24.724779,0 days 00:01:07.697738,cwd,False,2.25,1,COMPLETE,0.7,0.9,0.9,0.00391148976720245,0.020008784757445573,2.5,4.25,0.1,False,,0.05
47,0.4703703703703703,0.5,2025-05-17 09:20:52.505550,2025-05-17 09:21:53.616747,0 days 00:01:01.111197,mse,True,,0,COMPLETE,0.5,0.99,0.99,0.00016955483554847268,0.0113776852263588,5.0,3.25,0.1,False,,0.0
70,0.4697167755991285,0.7,2025-05-17 09:46:04.464079,2025-05-17 09:47:13.087672,0 days 00:01:08.623593,cwd,False,4.25,1,COMPLETE,0.7,0.99,0.99,4.343042155172163e-05,0.027362711748712385,4.75,2.25,0.0,True,90.0,0.25
24,0.46840958605664484,0.6,2025-05-17 08:54:47.050552,2025-05-17 08:55:53.108568,0 days 00:01:06.058016,mse,False,,0,COMPLETE,0.6,0.9,0.9,3.217312040561229e-05,0.00014426088732127383,2.75,4.5,0.05,True,150.0,0.25
60,0.46840958605664484,0.6,2025-05-17 09:35:12.218937,2025-05-17 09:36:14.911417,0 days 00:01:02.692480,mse,False,,1,COMPLETE,0.6,0.99,0.99,3.217312040561229e-05,0.00014426088732127383,1.75,3.25,0.05,True,120.0,0.1
104,0.46840958605664484,0.6,2025-05-17 10:23:34.011984,2025-05-17 10:24:36.209427,0 days 00:01:02.197443,mse,True,,2,COMPLETE,0.6,0.995,0.995,0.0027597069582725583,0.006228154371437719,1.75,2.5,0.15,True,30.0,0.1
75,0.4681917211328976,0.6,2025-05-17 09:51:31.538150,2025-05-17 09:52:39.420994,0 days 00:01:07.882844,cwd,True,5.0,1,COMPLETE,0.6,0.995,0.995,0.0005856310766880774,0.0055587068635330715,1.25,2.5,0.1,False,,0.0
