number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
8,0.7453964996294395,0.7,2025-05-17 16:52:05.833915,2025-05-17 16:52:50.905898,0 days 00:00:45.071983,mse,True,,0,COMPLETE,0.7,0.9,0.9,0.0028160752950462963,0.01836469099656623,3.75,4.25,0.15,True,150.0,0.1
95,0.7432871558063966,0.7,2025-05-17 18:01:00.858741,2025-05-17 18:01:48.562373,0 days 00:00:47.703632,mse,True,,1,COMPLETE,0.7,0.8,0.8,0.0028160752950462963,0.01836469099656623,3.75,4.25,0.0,False,,0.1
10,0.7426030442962203,0.7,2025-05-17 16:53:35.869470,2025-05-17 16:54:21.283357,0 days 00:00:45.413887,mse,True,,0,COMPLETE,0.7,0.99,0.99,0.00016955093350013163,1.138673068899949e-05,3.25,3.0,0.1,True,90.0,0.15000000000000002
20,0.740151644718089,0.5,2025-05-17 17:01:08.632487,2025-05-17 17:01:54.916862,0 days 00:00:46.284375,cwd,True,2.25,0,COMPLETE,0.5,0.995,0.995,0.0024730409053693894,0.02624742612806092,0.0,3.25,0.15,True,150.0,0.0
7,0.7377002451399579,0.5,2025-05-17 16:51:17.533078,2025-05-17 16:52:05.812362,0 days 00:00:48.279284,cwd,True,3.25,0,COMPLETE,0.5,0.8,0.8,0.00011325159730919495,2.3281170324213093e-05,4.25,4.75,0.05,True,120.0,0.25
38,0.7364460407046348,0.5,2025-05-17 17:15:16.010807,2025-05-17 17:16:06.953005,0 days 00:00:50.942198,mse,True,,0,COMPLETE,0.5,0.9,0.9,0.0001858788630703364,0.0007381867357309918,4.5,3.5,0.0,False,,0.05
19,0.7341086597115329,0.7,2025-05-17 17:00:20.218653,2025-05-17 17:01:08.609489,0 days 00:00:48.390836,cwd,True,3.0,0,COMPLETE,0.7,0.8,0.8,9.54120734189936e-05,9.065217183482745e-05,0.25,0.0,0.15,False,,0.15000000000000002
109,0.7319993158884898,0.7,2025-05-17 18:12:37.477926,2025-05-17 18:13:28.433348,0 days 00:00:50.955422,cwd,True,2.25,2,COMPLETE,0.7,0.99,0.99,0.00011782042373952676,0.029980413439852856,0.5,0.25,0.15,False,,0.25
94,0.7302320278205348,0.7,2025-05-17 18:00:10.684223,2025-05-17 18:01:00.833460,0 days 00:00:50.149237,mse,False,,1,COMPLETE,0.7,0.9,0.9,0.0009951475971512835,0.042090435532090846,3.75,0.0,0.05,False,,0.1
112,0.728407730460065,0.7,2025-05-17 18:15:11.752158,2025-05-17 18:15:59.881201,0 days 00:00:48.129043,mse,True,,2,COMPLETE,0.7,0.995,0.995,0.0001858788630703364,0.054109649663960445,4.0,0.5,0.0,False,,0.1
88,0.7278376375349183,0.6,2025-05-17 17:55:29.489866,2025-05-17 17:56:16.781613,0 days 00:00:47.291747,mse,True,,1,COMPLETE,0.6,0.9,0.9,0.00011598942565639963,0.001588265929682635,2.0,2.0,0.0,True,90.0,0.2
124,0.7180320392223933,0.7,2025-05-17 18:25:12.464562,2025-05-17 18:26:05.579088,0 days 00:00:53.114526,cwd,False,3.5,2,COMPLETE,0.7,0.99,0.99,0.00018618803451269053,0.05097990045453304,1.25,5.0,0.05,False,,0.25
96,0.7162647511544383,0.5,2025-05-17 18:01:48.585035,2025-05-17 18:02:39.130477,0 days 00:00:50.545442,cwd,False,3.25,1,COMPLETE,0.5,0.99,0.99,0.0017166656638802282,0.028638481651053933,0.25,4.75,0.05,False,,0.1
31,0.7158656861068353,0.7,2025-05-17 17:09:44.979363,2025-05-17 17:10:33.730850,0 days 00:00:48.751487,cwd,True,3.0,0,COMPLETE,0.7,0.995,0.995,0.00018618803451269053,0.05097990045453304,4.0,2.0,0.05,False,,0.1
21,0.7152385838891738,0.5,2025-05-17 17:01:54.940446,2025-05-17 17:02:42.988328,0 days 00:00:48.047882,cwd,False,4.5,0,COMPLETE,0.5,0.9,0.9,4.3337632393578735e-05,0.0010635437780833403,2.25,4.0,0.15,False,,0.1
34,0.7139273701613363,0.6,2025-05-17 17:12:06.596361,2025-05-17 17:12:54.548585,0 days 00:00:47.952224,cwd,True,1.75,0,COMPLETE,0.6,0.99,0.99,0.0019103033120130865,0.028638481651053933,1.5,0.75,0.05,False,,0.1
52,0.7138133515763069,0.5,2025-05-17 17:26:14.859038,2025-05-17 17:27:03.186088,0 days 00:00:48.327050,cwd,False,3.5,1,COMPLETE,0.5,0.8,0.8,3.727126812962023e-05,0.0006472834494875753,2.5,1.5,0.05,False,,0.15000000000000002
32,0.7136993329912776,0.5,2025-05-17 17:10:33.754728,2025-05-17 17:11:22.083145,0 days 00:00:48.328417,cwd,False,3.25,0,COMPLETE,0.5,0.9,0.9,6.054179641191088e-05,0.013185247383321727,2.25,1.5,0.0,True,30.0,0.3
5,0.7136423236987629,0.7,2025-05-17 16:49:09.899012,2025-05-17 16:50:33.107329,0 days 00:01:23.208317,mse,False,,0,COMPLETE,0.7,0.99,0.99,0.0003537134757910799,0.054318475992342324,2.25,3.5,0.05,False,,0.05
60,0.7131292400661309,0.7,2025-05-17 17:32:27.304485,2025-05-17 17:33:16.089945,0 days 00:00:48.785460,cwd,True,1.25,1,COMPLETE,0.7,0.995,0.995,0.0019103033120130865,0.028638481651053933,1.5,0.75,0.05,False,,0.1
69,0.712901202896072,0.6,2025-05-17 17:39:55.830271,2025-05-17 17:40:46.338268,0 days 00:00:50.507997,cwd,True,0.75,1,COMPLETE,0.6,0.99,0.99,0.0019103033120130865,0.028638481651053933,4.5,2.75,0.05,False,,0.1
