number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
51,0.831666667,0.5,44:39.7,44:54.1,0 days 00:00:14.368714,fpgm,TRUE,0.004239656,6.41E-05,FALSE,,0.108009899,TRUE,0.5,3,group,TRUE,0.05,0.004540746,1,COMPLETE
47,0.831333333,0.5,43:46.6,44:01.2,0 days 00:00:14.559396,group,FALSE,9.72E-05,0.000189062,TRUE,0.25,0.006694815,FALSE,0.5,3,group,TRUE,0.3,0.000294904,0,COMPLETE
55,0.831333333,0.9,45:36.7,45:51.3,0 days 00:00:14.578324,group,FALSE,0.005579974,3.56E-05,FALSE,,0.55443221,FALSE,0.9,3,base,TRUE,0.2,0.000240943,1,COMPLETE
31,0.831,0.5,40:23.4,40:37.7,0 days 00:00:14.305431,group,TRUE,0.004239656,6.41E-05,FALSE,,0.108009899,FALSE,0.5,3,group,TRUE,0.45,0.004540746,0,COMPLETE
8,0.829333333,0.7,35:39.3,35:50.2,0 days 00:00:10.928565,fpgm,TRUE,0.000114125,0.00122129,TRUE,0.45,0.095750552,FALSE,0.7,1,bnscale,FALSE,,0.001222602,0,COMPLETE
16,0.828333333,0.6,37:22.2,37:34.9,0 days 00:00:12.674999,fpgm,TRUE,0.001025428,0.006348584,FALSE,,0.006714515,FALSE,0.6,2,group,FALSE,,0.000552589,0,COMPLETE
60,0.828333333,0.7,46:44.5,46:59.0,0 days 00:00:14.413887,lamp,FALSE,0.000218271,0.000737683,TRUE,0.5,0.019815908,TRUE,0.7,3,group,FALSE,,6.53E-05,1,COMPLETE
42,0.828,0.8,42:39.2,42:51.9,0 days 00:00:12.738067,group,FALSE,0.000541586,8.80E-05,TRUE,0.35,0.269050491,FALSE,0.8,2,bnscale,FALSE,,0.000356011,0,COMPLETE
48,0.827333333,0.7,44:01.2,44:14.0,0 days 00:00:12.738645,group,TRUE,0.002762136,0.001110995,FALSE,,1.98E-05,TRUE,0.7,2,base,FALSE,,0.001436433,0,COMPLETE
82,0.826666667,0.8,51:13.6,51:24.3,0 days 00:00:10.701728,lamp,FALSE,0.000959841,2.39E-05,FALSE,,0.043312083,TRUE,0.8,1,base,TRUE,0.3,2.52E-05,1,COMPLETE
65,0.825666667,0.9,47:45.9,47:56.7,0 days 00:00:10.849092,lamp,FALSE,0.004200517,1.88E-05,TRUE,0.5,0.003940243,TRUE,0.9,1,base,TRUE,0.25,0.000111313,1,COMPLETE
86,0.824,0.9,52:02.1,52:14.7,0 days 00:00:12.519601,fpgm,TRUE,0.002537332,2.32E-05,TRUE,0.4,0.000135879,FALSE,0.9,2,base,FALSE,,0.0008551,1,COMPLETE
28,0.822333333,0.8,39:48.9,40:01.7,0 days 00:00:12.775856,fpgm,TRUE,0.000144498,5.58E-05,TRUE,0.5,0.000129682,FALSE,0.8,2,bnscale,TRUE,0.45,1.45E-05,0,COMPLETE
59,0.82,0.9,46:33.7,46:44.5,0 days 00:00:10.849762,group,TRUE,0.001302505,0.000415064,TRUE,0.3,2.87E-05,TRUE,0.9,1,bnscale,TRUE,0.35,0.00490546,1,COMPLETE
7,0.819333333,0.9,35:26.6,35:39.3,0 days 00:00:12.660566,group,TRUE,0.005579974,3.56E-05,FALSE,,0.55443221,FALSE,0.9,2,base,TRUE,0.3,0.000240943,0,COMPLETE
93,0.819333333,0.9,53:32.3,53:45.0,0 days 00:00:12.699131,lamp,TRUE,0.001025428,1.74E-05,FALSE,,0.006714515,TRUE,0.9,2,group,TRUE,0.25,0.00490546,1,COMPLETE
64,0.819,0.9,47:33.3,47:45.8,0 days 00:00:12.544158,fpgm,TRUE,0.002537332,2.32E-05,TRUE,0,0.095978983,TRUE,0.9,2,group,TRUE,0.3,0.003990205,1,COMPLETE
61,0.816666667,0.9,46:59.0,47:09.8,0 days 00:00:10.802416,group,FALSE,0.001302505,0.000135892,TRUE,0.3,0.069264223,TRUE,0.9,1,base,TRUE,0.25,0.000687615,1,COMPLETE
45,0.814,0.5,43:17.6,43:32.0,0 days 00:00:14.398974,fpgm,TRUE,0.002231389,0.004601204,TRUE,0.2,0.04707124,FALSE,0.5,3,base,FALSE,,0.000363748,0,COMPLETE
50,0.814,0.9,44:28.8,44:39.7,0 days 00:00:10.896874,group,FALSE,0.001302505,0.000415064,TRUE,0.1,9.11E-05,TRUE,0.9,1,base,TRUE,0.3,0.008670948,1,COMPLETE
24,0.813333333,0.9,39:01.9,39:12.6,0 days 00:00:10.742604,lamp,FALSE,0.001302505,0.000569869,FALSE,,9.11E-05,TRUE,0.9,1,base,TRUE,0.25,0.008670948,0,COMPLETE
25,0.812,0.9,39:12.6,39:25.3,0 days 00:00:12.627313,fpgm,TRUE,0.002537332,2.32E-05,TRUE,0.1,0.000135879,FALSE,0.9,2,base,FALSE,,0.0008551,0,COMPLETE
67,0.806666667,0.8,48:07.7,48:22.0,0 days 00:00:14.330412,lamp,FALSE,0.00474835,0.000569083,FALSE,,0.043312083,FALSE,0.8,3,base,FALSE,,0.0053777,1,COMPLETE
91,0.803666667,0.8,53:07.1,53:19.7,0 days 00:00:12.643448,group,TRUE,0.000163491,1.86E-05,FALSE,,0.006689524,TRUE,0.8,2,base,TRUE,0.5,0.000240943,1,COMPLETE
87,0.778333333,0.6,52:14.7,52:27.3,0 days 00:00:12.613108,lamp,TRUE,0.002093406,3.56E-05,FALSE,,0.00175986,FALSE,0.6,2,bnscale,TRUE,0.45,0.01903575,1,COMPLETE
57,0.775666667,0.9,46:02.2,46:16.7,0 days 00:00:14.467064,fpgm,TRUE,0.001025428,0.006348584,FALSE,,0.214905937,TRUE,0.9,3,group,TRUE,0.2,0.000552589,1,COMPLETE
