number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
19,0.9689855072463768,2025-05-19 12:20:45.323716,2025-05-19 12:21:40.692354,0 days 00:00:55.368638,False,COMPLETE,0.6,0.99,0.99,0.002464360395374861,0.00014282657208314787,0.7000000000000001,0.05,True,120.0,0.1
29,0.9688405797101449,2025-05-19 12:35:34.949645,2025-05-19 12:37:03.967966,0 days 00:01:29.018321,False,COMPLETE,0.7,0.995,0.995,0.0003362610047569483,0.0033946828550778354,0.2,0.15,False,,0.25
90,0.9685990338164251,2025-05-19 14:14:00.001625,2025-05-19 14:15:40.517624,0 days 00:01:40.515999,False,COMPLETE,0.5,0.99,0.99,0.001134924511578107,0.009329670296086025,0.4,0.1,False,,0.1
45,0.9685507246376811,2025-05-19 12:59:11.471462,2025-05-19 13:01:13.911281,0 days 00:02:02.439819,True,COMPLETE,0.5,0.995,0.995,3.914103729203061e-05,0.00842205494112074,0.2,0.1,True,60.0,0.3
30,0.9680676328502416,2025-05-19 12:37:04.007042,2025-05-19 12:38:42.539278,0 days 00:01:38.532236,False,COMPLETE,0.5,0.995,0.995,7.837543398773013e-05,0.06093972575758281,0.30000000000000004,0.15,True,60.0,0.3
83,0.9679710144927536,2025-05-19 14:03:24.398552,2025-05-19 14:04:21.591406,0 days 00:00:57.192854,False,COMPLETE,0.5,0.9,0.9,0.0008983302765490715,0.02016737292318822,0.6,0.1,False,,0.25
67,0.9672946859903382,2025-05-19 13:37:24.983444,2025-05-19 13:39:39.934529,0 days 00:02:14.951085,False,COMPLETE,0.6,0.9,0.9,1.9167572080087114e-05,0.002749129113780567,0.7000000000000001,0.05,True,30.0,0.25
70,0.9668115942028986,2025-05-19 13:42:31.680896,2025-05-19 13:44:01.018924,0 days 00:01:29.338028,True,COMPLETE,0.5,0.9,0.9,4.4535886565814793e-05,0.0388644245752274,0.6,0.1,False,,0.2
9,0.9655072463768116,2025-05-19 12:06:34.547551,2025-05-19 12:08:00.080777,0 days 00:01:25.533226,True,COMPLETE,0.7,0.8,0.8,0.00017690738354184327,3.5965461805367295e-05,0.2,0.1,True,90.0,0.05
49,0.9652657004830919,2025-05-19 13:06:15.649313,2025-05-19 13:07:18.116395,0 days 00:01:02.467082,False,COMPLETE,0.5,0.995,0.995,0.0001432337986776824,0.061620730157616356,0.2,0.05,True,90.0,0.3
86,0.9643961352657003,2025-05-19 14:07:14.177074,2025-05-19 14:08:41.175430,0 days 00:01:26.998356,True,COMPLETE,0.5,0.9,0.9,0.0006564322056245769,0.04196994319050736,0.6,0.15,False,,0.25
3,0.9627053140096619,2025-05-19 11:58:27.339812,2025-05-19 11:59:14.697126,0 days 00:00:47.357314,False,COMPLETE,0.5,0.995,0.995,4.717502883923738e-05,0.008425246733937795,0.1,0.1,True,150.0,0.0
48,0.9622705314009662,2025-05-19 13:05:10.561846,2025-05-19 13:06:15.610371,0 days 00:01:05.048525,False,COMPLETE,0.5,0.9,0.9,2.686441271555353e-05,0.15759905734541751,0.1,0.1,True,30.0,0.25
