number,values_0,values_1,datetime_start,datetime_complete,duration,params_imp_type,params_isomorphic,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_lr,params_mpp_lr,params_mpp_scheduler,params_mpp_warnup,params_mpp_weight_decay,params_prune_mlp,params_prune_rate,params_prune_step,params_prune_type,params_scheduler,params_warnup,params_weight_decay,system_attrs_NSGAIISampler:generation,state
68,0.9697584541062803,0.9540096618357489,2025-05-07 01:56:11.429942,2025-05-07 01:59:32.381451,0 days 00:03:20.951509,lamp,True,0.8,0.6,0.00015540035816863235,0.8,batch,True,False,0.3,,7.729629492376038e-05,0.00040342124637096275,0.003221781719359872,True,0.5,0.0005428379555400774,False,0.8999999999999999,1,group,False,,3.2458301205895254e-05,1,COMPLETE
69,0.9663285024154589,0.96,2025-05-07 01:59:32.403297,2025-05-07 02:02:28.382986,0 days 00:02:55.979689,group,True,0.6,0.2,0.0023318012812695854,0.8,layer,False,True,0.25,0.15000000000000002,2.2186905140529305e-05,1.6692992520639347e-05,0.00022527384875332027,True,0.15000000000000002,0.0006689776511071559,False,0.7,2,bnscale,True,0.1,0.006184957737526494,1,COMPLETE
70,0.8314975845410628,0.7931400966183575,2025-05-07 02:02:28.405700,2025-05-07 02:05:11.420204,0 days 00:02:43.014504,lamp,False,,0.2,0.00014985906848831042,0.9,,,False,0.0,,5.741035574955326e-05,0.0026697983242289147,0.004760022325864952,True,0.0,0.008882651625772002,True,0.8999999999999999,3,bnscale,True,0.1,0.14405449990527924,1,COMPLETE
71,0.7086956521739131,0.9648792270531401,2025-05-07 02:05:11.442659,2025-05-07 02:07:42.973252,0 days 00:02:31.530593,group,True,,0.7000000000000001,1.5189790082326101e-05,0.995,,,False,0.3,,0.0001888461025439214,0.0074151932102604875,1.946198872082728e-05,True,0.35000000000000003,0.00014519585858635857,True,0.8999999999999999,1,base,True,0.5,0.0012263979287569996,1,COMPLETE
72,0.8702898550724637,0.9463768115942028,2025-05-07 02:07:42.995003,2025-05-07 02:10:23.248633,0 days 00:02:40.253630,lamp,False,,0.2,0.00023702130169394334,0.8,,,False,0.25,,0.0668732607862931,0.006357870561047195,0.005240159850812782,False,,0.5006457319856547,True,0.7,1,bnscale,False,,0.020953241312119595,1,COMPLETE
73,0.9591304347826086,0.9629468599033816,2025-05-07 02:10:23.271093,2025-05-07 02:13:05.904334,0 days 00:02:42.633241,fpgm,True,0.1,0.7000000000000001,0.0038955097757821812,0.9,batch,False,False,0.15000000000000002,,7.096312346047128e-05,6.464299094699964e-05,0.0018311166757383963,True,0.4,0.4232693764524469,False,0.7999999999999999,1,bnscale,False,,0.000549056504495104,1,COMPLETE
74,0.9695652173913043,0.9664734299516908,2025-05-07 02:13:05.928257,2025-05-07 02:15:52.194334,0 days 00:02:46.266077,fpgm,False,0.30000000000000004,0.2,7.804223973927395e-05,0.995,batch,False,False,0.25,,2.0781153511135664e-05,0.0013101380971520954,0.007893405101316682,False,,1.2886595523719393e-05,False,0.7,1,base,True,0.30000000000000004,7.479940042023461e-05,1,COMPLETE
75,0.9689371980676329,0.9585507246376812,2025-05-07 02:15:52.218035,2025-05-07 02:19:20.670112,0 days 00:03:28.452077,fpgm,True,0.15000000000000002,0.9,0.0003372384318255558,0.99,layer,True,False,0.2,,2.2186905140529305e-05,1.6692992520639347e-05,0.00019002262003916566,True,0.0,0.023314461255356137,False,0.7,1,base,True,0.5,0.00033006334669570086,1,COMPLETE
76,0.9697584541062803,0.9658937198067633,2025-05-07 02:19:20.694722,2025-05-07 02:22:54.931316,0 days 00:03:34.236594,lamp,True,0.1,0.8,5.582206365819849e-05,0.995,batch,True,False,0.3,,0.004380473733073326,0.0025533118000060544,0.001011367438750813,False,,0.5453686764505342,False,0.7999999999999999,3,group,True,0.15000000000000002,0.002258938723505124,1,COMPLETE
77,0.622512077294686,0.9657971014492753,2025-05-07 02:22:54.953314,2025-05-07 02:26:23.034050,0 days 00:03:28.080736,lamp,False,0.1,0.9,0.0013166312398439216,0.995,,True,False,0.05,,0.011854172707912723,0.00042879106319958693,1.2134741711363148e-05,False,,0.030828571139789557,False,0.7,2,bnscale,True,0.30000000000000004,0.002258938723505124,1,COMPLETE
78,0.8284541062801932,0.7781159420289855,2025-05-07 02:26:23.055970,2025-05-07 02:28:59.348574,0 days 00:02:36.292604,lamp,False,,0.2,6.153060389190527e-05,0.995,,,True,0.3,0.30000000000000004,0.013896979168496476,6.222389601121392e-05,0.004806265621873044,True,0.25,0.0009369354702231359,True,0.8999999999999999,1,group,False,,0.3215065443735416,1,COMPLETE
79,0.9522705314009663,0.9582608695652174,2025-05-07 02:28:59.370145,2025-05-07 02:32:02.321951,0 days 00:03:02.951806,fpgm,True,0.1,0.1,0.00011019814202318793,0.9,layer,False,False,0.2,,0.00028268034402492356,7.844218057132272e-05,0.0019296743488440792,False,,1.0500575681080654e-05,False,0.7,3,group,False,,0.07691590811821503,1,COMPLETE
80,0.9706763285024155,0.9667632850241547,2025-05-07 02:32:02.350026,2025-05-07 02:34:42.659888,0 days 00:02:40.309862,lamp,True,,0.30000000000000004,0.00932948527872338,0.9,,,True,0.25,0.45,0.00028268034402492356,0.0033182679867511523,8.828411794682156e-05,False,,1.0500575681080654e-05,True,0.7,1,group,False,,0.0013055807729764933,1,COMPLETE
81,0.9580193236714977,0.9654589371980676,2025-05-07 02:34:42.681096,2025-05-07 02:37:27.751741,0 days 00:02:45.070645,fpgm,True,,0.6,0.00011999224475938321,0.995,,,False,0.3,,0.12017573324565259,8.902801251150578e-05,0.00010188418986591423,True,0.30000000000000004,0.0012561582314729288,True,0.7,2,bnscale,False,,6.174572960057105e-05,1,COMPLETE
82,0.8084541062801933,0.8380193236714977,2025-05-07 02:37:27.775463,2025-05-07 02:40:16.172927,0 days 00:02:48.397464,group,False,,0.7000000000000001,0.00035943972699574976,0.99,,,False,0.3,,0.00023118334677284754,9.519221142512519e-05,0.002536817006064489,True,0.25,0.09025285646111517,True,0.7999999999999999,3,bnscale,False,,4.0566600415693554e-05,1,COMPLETE
83,0.9565217391304347,0.9654106280193236,2025-05-07 02:40:16.194699,2025-05-07 02:43:07.467756,0 days 00:02:51.273057,group,True,,0.9,3.213454893851444e-05,0.995,,,False,0.2,,0.001025976809798656,0.00015090097576864425,0.0005474602839864848,True,0.25,0.31946151613133467,True,0.7,3,bnscale,True,0.25,0.0015744781276268874,1,COMPLETE
84,0.8458937198067632,0.9616425120772947,2025-05-07 02:43:07.491973,2025-05-07 02:46:00.637463,0 days 00:02:53.145490,group,True,0.35,0.7000000000000001,5.582206365819849e-05,0.8,,False,False,0.05,,5.036810239567733e-05,0.00042879106319958693,0.0010710871843299438,False,,0.010817016017553497,False,0.7999999999999999,3,group,False,,0.002258938723505124,1,COMPLETE
85,0.9601449275362319,0.9222222222222222,2025-05-07 02:46:00.659178,2025-05-07 02:49:18.140187,0 days 00:03:17.481009,fpgm,True,0.30000000000000004,0.7000000000000001,7.804223973927395e-05,0.8,batch,True,True,0.0,0.5,0.00146968879530772,0.0013101380971520954,1.869478576868048e-05,True,0.1,0.0013726259190634017,False,0.7,1,base,True,0.2,0.7035592644947679,1,COMPLETE
86,0.9616908212560387,0.8508695652173913,2025-05-07 02:49:18.161846,2025-05-07 02:51:52.968586,0 days 00:02:34.806740,group,True,,0.2,0.0020566666842500095,0.995,,,False,0.15000000000000002,,0.00024780935738079795,0.00015090097576864425,2.1491288092650384e-05,False,,0.00024096658723987515,True,0.8999999999999999,1,bnscale,False,,0.00027300460189190164,1,COMPLETE
87,0.5657971014492754,0.5780193236714976,2025-05-07 02:51:52.989594,2025-05-07 02:54:37.431015,0 days 00:02:44.441421,group,True,,0.4,1.3960251642543712e-05,0.99,,,False,0.15000000000000002,,0.0019707211705301698,0.00015090097576864425,6.233562955184098e-05,False,,0.02021263725584486,True,0.8999999999999999,3,group,True,0.0,0.5716294421376406,1,COMPLETE
88,0.9571980676328501,0.9658454106280194,2025-05-07 02:54:37.452233,2025-05-07 02:57:29.663745,0 days 00:02:52.211512,group,True,,0.8,0.00024520933942911814,0.99,,,False,0.1,,0.02666555436686346,0.0015202729412708968,0.0007128011493189574,True,0.30000000000000004,0.008655789459099604,True,0.7,3,bnscale,False,,4.0566600415693554e-05,1,COMPLETE
89,0.966328502415459,0.9557971014492753,2025-05-07 02:57:29.686027,2025-05-07 03:00:58.155100,0 days 00:03:28.469073,group,False,0.30000000000000004,0.2,0.0003228117638739864,0.99,layer,True,True,0.2,0.2,0.0020449091738040178,1.890911713221187e-05,0.00022527384875332027,True,0.45,1.9584367524821477e-05,False,0.7,1,bnscale,False,,0.2936328245000413,1,COMPLETE
90,0.9626570048309179,0.9631400966183575,2025-05-07 03:00:58.180649,2025-05-07 03:03:55.108715,0 days 00:02:56.928066,fpgm,True,0.4,0.9,0.008828568891820605,0.8,layer,False,False,0.15000000000000002,,0.0017682545204159247,0.0026367242038426142,0.006606167524820449,False,,0.023314461255356137,False,0.7,2,group,True,0.15000000000000002,0.00033006334669570086,1,COMPLETE
91,0.9606280193236715,0.9664734299516908,2025-05-07 03:03:55.129806,2025-05-07 03:06:30.095558,0 days 00:02:34.965752,fpgm,False,,0.9,0.0003372384318255558,0.995,,,False,0.0,,0.0017682545204159247,0.0026367242038426142,0.00019002262003916566,True,0.2,0.023314461255356137,True,0.7,1,bnscale,False,,0.00033006334669570086,1,COMPLETE
92,0.9452173913043479,0.881159420289855,2025-05-07 03:06:30.117602,2025-05-07 03:09:14.632079,0 days 00:02:44.514477,group,False,,0.5,1.0684520023921278e-05,0.9,,,True,0.1,0.2,0.03743130348320096,2.356250563607426e-05,0.005599377151042186,False,,7.218894368982914e-05,True,0.7,2,group,True,0.25,0.38430548319917,1,COMPLETE
93,0.8401932367149758,0.9656038647342996,2025-05-07 03:09:14.654501,2025-05-07 03:12:31.416659,0 days 00:03:16.762158,group,True,0.45000000000000007,0.1,7.804223973927395e-05,0.8,,True,True,0.0,0.30000000000000004,2.0781153511135664e-05,0.0033182679867511523,0.002064941721207641,True,0.1,1.0500575681080654e-05,False,0.7,1,bnscale,False,,0.006184957737526494,1,COMPLETE
94,0.9698550724637681,0.9664734299516908,2025-05-07 03:12:31.439987,2025-05-07 03:15:22.102148,0 days 00:02:50.662161,group,False,0.25,0.6,0.0003372384318255558,0.8,layer,False,False,0.05,,3.604484958949625e-05,6.828826177833024e-05,0.00019002262003916566,True,0.05,0.41139632374382734,False,0.7,1,group,True,0.35000000000000003,0.00047394188970298763,1,COMPLETE
95,0.9609178743961353,0.5875845410628019,2025-05-07 03:15:22.126215,2025-05-07 03:18:21.900456,0 days 00:02:59.774241,group,True,0.5,0.8,1.645468669923281e-05,0.995,layer,False,False,0.3,,0.004380473733073326,4.652774638257989e-05,0.001011367438750813,True,0.0,0.002688850945343876,False,0.8999999999999999,3,bnscale,True,0.4,0.5435627528539161,1,COMPLETE
96,0.8239130434782608,0.9647342995169081,2025-05-07 03:18:21.921985,2025-05-07 03:20:57.635952,0 days 00:02:35.713967,lamp,False,,0.30000000000000004,0.00461439350842613,0.995,,,True,0.25,0.15000000000000002,0.0668732607862931,0.006357870561047195,0.0018311166757383963,False,,0.00746840834816585,True,0.7999999999999999,1,bnscale,False,,0.011256868438892042,1,COMPLETE
97,0.9630917874396134,0.9659903381642513,2025-05-07 03:20:57.660314,2025-05-07 03:23:45.188898,0 days 00:02:47.528584,lamp,True,,0.7000000000000001,0.00932948527872338,0.8,,,True,0.05,0.2,0.006668357370212153,6.222389601121392e-05,0.00042169056949139584,False,,0.0008004427864112198,True,0.7,2,base,True,0.35000000000000003,1.0447745225152394e-05,1,COMPLETE
98,0.9679227053140096,0.9255555555555555,2025-05-07 03:23:45.209963,2025-05-07 03:27:22.390311,0 days 00:03:37.180348,group,True,0.45000000000000007,0.7000000000000001,0.0004093396905574374,0.8,layer,True,False,0.05,,5.036810239567733e-05,0.0006758519540223717,1.869478576868048e-05,True,0.15000000000000002,0.010817016017553497,False,0.8999999999999999,3,group,True,0.0,0.0029287954149122973,1,COMPLETE
99,0.7757971014492754,0.9219323671497585,2025-05-07 03:27:22.417864,2025-05-07 03:30:15.414620,0 days 00:02:52.996756,lamp,True,0.5,0.5,0.0007140714741377195,0.995,,False,True,0.25,0.4,0.0012394581083665945,0.006434494213200741,0.003452018223892332,True,0.1,8.906722500485528e-05,False,0.7999999999999999,3,group,True,0.1,0.15686185488720852,1,COMPLETE
