number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
88,0.9008845268387252,2025-05-19 01:21:25.075566,2025-05-19 01:22:15.584664,0 days 00:00:50.509098,True,COMPLETE,0.6,0.995,0.995,0.00020479213555348757,2.199205094954706e-05,0.5,0.05,True,150.0,0.05
34,0.9007633587786259,2025-05-19 00:41:01.105305,2025-05-19 00:41:52.776714,0 days 00:00:51.671409,True,COMPLETE,0.6,0.995,0.995,0.000320940633193861,0.0005129593385832308,0.9,0.0,True,30.0,0.1
13,0.8984611656367382,2025-05-19 00:27:05.560823,2025-05-19 00:27:52.683803,0 days 00:00:47.122980,False,COMPLETE,0.6,0.995,0.995,0.009998934648726119,1.0409005534737804e-05,0.6,0.0,True,30.0,0.3
76,0.8979764933963407,2025-05-19 01:11:44.251080,2025-05-19 01:12:32.009274,0 days 00:00:47.758194,True,COMPLETE,0.6,0.995,0.995,0.000183693754139549,5.896469583393546e-05,0.6,0.05,True,150.0,0.0
35,0.8970071489155459,2025-05-19 00:41:52.821725,2025-05-19 00:42:36.198993,0 days 00:00:43.377268,False,COMPLETE,0.6,0.99,0.99,0.0002365149642974451,0.001798255195235623,0.8,0.15,True,60.0,0.05
108,0.8950684599539561,2025-05-19 01:36:17.965557,2025-05-19 01:37:08.125212,0 days 00:00:50.159655,False,COMPLETE,0.6,0.99,0.99,1.3487163039937016e-05,1.4894796729362943e-05,0.8,0.15,True,150.0,0.0
40,0.8940991154731613,2025-05-19 00:45:31.524617,2025-05-19 00:46:21.859811,0 days 00:00:50.335194,False,COMPLETE,0.6,0.9,0.9,2.9541642078051664e-05,0.005924208825445608,0.9,0.05,False,,0.05
106,0.8938567793529626,2025-05-19 01:34:46.587029,2025-05-19 01:35:34.345673,0 days 00:00:47.758644,False,COMPLETE,0.6,0.99,0.99,0.00037818382466483716,1.0168380784543303e-05,0.1,0.15,False,,0.0
54,0.8937356112928633,2025-05-19 00:56:02.869326,2025-05-19 00:56:52.364690,0 days 00:00:49.495364,False,COMPLETE,0.6,0.995,0.995,1.125211467433986e-05,4.412256060353665e-05,0.8,0.1,False,,0.1
2,0.8876772082878954,2025-05-19 00:19:53.482045,2025-05-19 00:20:49.073759,0 days 00:00:55.591714,True,COMPLETE,0.5,0.8,0.8,0.0004396296221519531,0.00032654595675750094,0.8,0.15,False,,0.05
38,0.8875560402277959,2025-05-19 00:44:00.051799,2025-05-19 00:44:41.921568,0 days 00:00:41.869769,False,COMPLETE,0.6,0.995,0.995,0.00018439779683792558,0.00022171200262208435,0.1,0.0,False,,0.1
19,0.8782260996001453,2025-05-19 00:30:09.345698,2025-05-19 00:30:34.166048,0 days 00:00:24.820350,False,COMPLETE,0.6,0.995,0.995,0.00436296039728574,0.00032248942369303673,0.4,0.05,True,60.0,0.25
39,0.8751968980976614,2025-05-19 00:44:41.963345,2025-05-19 00:45:31.486328,0 days 00:00:49.522983,False,COMPLETE,0.7,0.99,0.99,8.966553086470341e-05,6.232673037912425e-05,0.8,0.0,True,30.0,0.2
9,0.8714406882345814,2025-05-19 00:23:59.983125,2025-05-19 00:24:32.683472,0 days 00:00:32.700347,True,COMPLETE,0.5,0.995,0.995,0.0009804013812899424,0.0010025462207572519,0.2,0.15,True,120.0,0.15000000000000002
26,0.867563310311402,2025-05-19 00:34:59.736888,2025-05-19 00:35:56.922314,0 days 00:00:57.185426,True,COMPLETE,0.5,0.8,0.8,5.952350420602815e-05,0.0009523526455372894,0.7000000000000001,0.05,False,,0.1
7,0.8572640252029565,2025-05-19 00:23:18.744829,2025-05-19 00:23:42.112813,0 days 00:00:23.367984,False,COMPLETE,0.5,0.99,0.99,0.0002277548205598486,0.13045507062132836,0.2,0.0,False,,0.05
8,0.8556888404216649,2025-05-19 00:23:42.152935,2025-05-19 00:23:59.937959,0 days 00:00:17.785024,False,COMPLETE,0.5,0.8,0.8,0.0001344962393778483,0.3099277721405264,0.30000000000000004,0.1,False,,0.2
37,0.853750151460075,2025-05-19 00:43:26.227448,2025-05-19 00:44:00.012859,0 days 00:00:33.785411,True,COMPLETE,0.5,0.8,0.8,0.00045351675766797296,0.002565509858159763,0.8,0.05,True,90.0,0.05
29,0.8444202108324245,2025-05-19 00:37:24.703876,2025-05-19 00:38:17.462529,0 days 00:00:52.758653,True,COMPLETE,0.7,0.9,0.9,7.073733980564473e-05,0.00013334352261760331,0.9,0.05,True,90.0,0.15000000000000002
46,0.8388464800678541,2025-05-19 00:50:25.429565,2025-05-19 00:51:15.157206,0 days 00:00:49.727641,True,COMPLETE,0.6,0.995,0.995,4.620516302249305e-05,0.00021438453273668587,0.6,0.0,True,120.0,0.2
36,0.8376347994668606,2025-05-19 00:42:36.240143,2025-05-19 00:43:26.187338,0 days 00:00:49.947195,False,COMPLETE,0.7,0.995,0.995,2.448848439071105e-05,0.00045424175147256725,0.9,0.05,False,,0.1
5,0.831334060341694,2025-05-19 00:22:05.414285,2025-05-19 00:22:55.818146,0 days 00:00:50.403861,False,COMPLETE,0.7,0.9,0.9,1.9704584056821295e-05,4.984225285197978e-05,0.30000000000000004,0.05,False,,0.1
