number,value,datetime_start,datetime_complete,duration,params_reset,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
73,0.8001254204435323,2025-05-19 03:51:47.133339,2025-05-19 03:52:29.837103,0 days 00:00:42.703764,True,COMPLETE,0.5,0.8,0.8,0.0013623559479131256,5.8223290264370944e-05,0.6,0.0,False,,0.25
31,0.7998403739809589,2025-05-19 03:23:41.579775,2025-05-19 03:24:23.370442,0 days 00:00:41.790667,True,COMPLETE,0.5,0.9,0.9,0.0004106743781506806,0.004631819616141506,0.7000000000000001,0.1,False,,0.15000000000000002
64,0.7997263553959296,2025-05-19 03:45:19.166967,2025-05-19 03:46:00.563260,0 days 00:00:41.396293,True,COMPLETE,0.5,0.995,0.995,0.0003577034820430727,0.00041383288919662946,0.7000000000000001,0.05,False,,0.0
37,0.7991562624707828,2025-05-19 03:27:07.276349,2025-05-19 03:27:43.873362,0 days 00:00:36.597013,True,COMPLETE,0.5,0.995,0.995,0.0009005205781230149,0.00036351405988558787,0.5,0.05,False,,0.3
80,0.7987001881306653,2025-05-19 03:56:23.098835,2025-05-19 03:57:05.162598,0 days 00:00:42.063763,False,COMPLETE,0.6,0.8,0.8,0.004445039344346304,3.270815223261093e-05,0.8,0.0,False,,0.2
26,0.7985861695456359,2025-05-19 03:20:08.378098,2025-05-19 03:20:50.059657,0 days 00:00:41.681559,False,COMPLETE,0.7,0.99,0.99,0.002197818758962217,3.836963541223186e-05,0.9,0.05,True,120.0,0.3
25,0.7984721509606066,2025-05-19 03:19:36.557419,2025-05-19 03:20:08.334984,0 days 00:00:31.777565,True,COMPLETE,0.6,0.9,0.9,0.005945114665533978,7.257628015182912e-05,0.8,0.1,True,60.0,0.2
63,0.7983011230830627,2025-05-19 03:44:53.161385,2025-05-19 03:45:19.127283,0 days 00:00:25.965898,True,COMPLETE,0.5,0.995,0.995,0.0005486679631995666,0.0071722587701314455,0.9,0.05,False,,0.3
49,0.797845048742945,2025-05-19 03:35:46.964363,2025-05-19 03:36:13.383583,0 days 00:00:26.419220,True,COMPLETE,0.5,0.995,0.995,0.0007609138985100303,0.005247797317314488,0.9,0.05,False,,0.3
27,0.7977880394504305,2025-05-19 03:20:50.101291,2025-05-19 03:21:35.130665,0 days 00:00:45.029374,True,COMPLETE,0.6,0.8,0.8,0.0013216356010056186,0.00015824657881330904,0.8,0.15,True,60.0,0.1
