number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
99,0.7363333333333332,0.7,2025-05-17 03:52:16.361456,2025-05-17 03:52:36.785677,0 days 00:00:20.424221,mse,True,,1,COMPLETE,0.7,0.9,0.9,0.00014938718058090983,0.00016276138873249054,1.25,1.0,0.15,True,120.0,0.0
60,0.7363333333333332,0.7,2025-05-17 03:38:32.371662,2025-05-17 03:38:53.395931,0 days 00:00:21.024269,mse,True,,1,COMPLETE,0.7,0.9,0.9,0.001349365827950352,0.003016775098457365,2.75,3.75,0.1,False,,0.3
4,0.7363333333333332,0.7,2025-05-17 03:18:42.008380,2025-05-17 03:19:02.179941,0 days 00:00:20.171561,mse,True,,0,COMPLETE,0.7,0.995,0.995,5.137384045072505e-05,2.5769118221424688e-05,4.75,2.75,0.1,False,,0.0
66,0.7363333333333332,0.7,2025-05-17 03:40:38.340202,2025-05-17 03:40:59.270138,0 days 00:00:20.929936,cwd,False,4.25,1,COMPLETE,0.7,0.99,0.99,4.197499521762647e-05,0.00014174449176952846,4.5,3.75,0.1,True,90.0,0.0
26,0.7360000000000001,0.7,2025-05-17 03:26:39.089678,2025-05-17 03:27:00.920623,0 days 00:00:21.830945,cwd,False,2.5,0,COMPLETE,0.7,0.8,0.8,0.0001054126335450718,0.00015523608073670015,3.5,4.75,0.0,False,,0.1
86,0.7360000000000001,0.7,2025-05-17 03:47:38.992222,2025-05-17 03:48:00.000513,0 days 00:00:21.008291,mse,True,,1,COMPLETE,0.7,0.99,0.99,4.0758479505313946e-05,0.010750327331131565,4.25,1.5,0.1,True,90.0,0.25
105,0.7359999999999999,0.7,2025-05-17 03:54:24.276448,2025-05-17 03:54:45.410435,0 days 00:00:21.133987,cwd,False,4.75,2,COMPLETE,0.7,0.99,0.99,0.00012640497194543057,0.004842812121275676,4.5,3.75,0.1,True,90.0,0.0
97,0.7356666666666666,0.7,2025-05-17 03:51:34.476121,2025-05-17 03:51:55.301312,0 days 00:00:20.825191,mse,False,,1,COMPLETE,0.7,0.99,0.99,0.00012640497194543057,0.004842812121275676,3.5,0.0,0.15,True,150.0,0.1
118,0.7356666666666666,0.7,2025-05-17 03:59:01.154741,2025-05-17 03:59:21.887806,0 days 00:00:20.733065,mse,False,,2,COMPLETE,0.7,0.99,0.99,5.381400060231619e-05,0.004842812121275676,3.5,0.25,0.05,True,150.0,0.1
11,0.7356666666666666,0.7,2025-05-17 03:21:20.329401,2025-05-17 03:21:44.632472,0 days 00:00:24.303071,cwd,False,4.75,0,COMPLETE,0.7,0.9,0.9,5.78708468420256e-05,0.020873305758271135,5.0,1.0,0.15,True,30.0,0.25
40,0.7353333333333333,0.7,2025-05-17 03:31:34.425191,2025-05-17 03:31:55.504689,0 days 00:00:21.079498,mse,False,,0,COMPLETE,0.7,0.995,0.995,0.0003149524704198752,0.00025867712937288476,1.75,2.25,0.0,False,,0.2
17,0.7353333333333333,0.7,2025-05-17 03:23:28.463034,2025-05-17 03:23:49.301044,0 days 00:00:20.838010,mse,True,,0,COMPLETE,0.7,0.9,0.9,0.004046131687190302,2.9910482550751737e-05,2.0,0.75,0.05,True,150.0,0.15000000000000002
51,0.7353333333333333,0.7,2025-05-17 03:35:25.330885,2025-05-17 03:35:46.332475,0 days 00:00:21.001590,cwd,True,2.0,1,COMPLETE,0.7,0.8,0.8,4.0758479505313946e-05,1.6170857089872432e-05,3.5,1.5,0.15,False,,0.0
102,0.7353333333333333,0.7,2025-05-17 03:53:19.934947,2025-05-17 03:53:41.696559,0 days 00:00:21.761612,cwd,False,3.75,2,COMPLETE,0.7,0.8,0.8,0.0001054126335450718,0.00015523608073670015,3.5,0.5,0.0,False,,0.1
77,0.7353333333333333,0.7,2025-05-17 03:44:29.003821,2025-05-17 03:44:51.075411,0 days 00:00:22.071590,cwd,False,2.75,1,COMPLETE,0.7,0.9,0.9,0.0007097127825358083,0.07893649843035486,1.0,1.0,0.15,True,150.0,0.05
