number,value,datetime_start,datetime_complete,duration,params_kd_dropout,params_kd_lamb,params_kd_lr,params_kd_momentum,params_kd_norm,params_kd_residual,params_kd_scheduler,params_kd_smoothing,params_kd_warnup,params_kd_weight_decay,params_prune_mlp,params_prune_rate,state
128,,20:03.3,20:09.4,0 days 00:00:06.033958,0.35,0.7,0.000585084,0.8,,FALSE,FALSE,0,,0.000141197,FALSE,0.7,FAIL
129,,20:09.6,20:15.5,0 days 00:00:05.894460,0.35,0.7,0.00059038,0.8,,FALSE,FALSE,0,,1.08E-05,FALSE,0.7,FAIL
130,,20:16.2,20:22.4,0 days 00:00:06.172485,0.35,0.7,0.000571695,0.8,,TRUE,FALSE,0,,0.000114967,FALSE,0.7,FAIL
131,,20:22.6,20:28.4,0 days 00:00:05.757388,0.35,0.7,0.000607028,0.8,batch,TRUE,FALSE,0,,0.000129691,FALSE,0.7,FAIL
132,,20:28.6,20:33.7,0 days 00:00:05.179946,0.35,0.7,0.000671286,0.8,,FALSE,FALSE,0,,0.00013713,FALSE,0.7,FAIL
133,,20:33.9,20:40.3,0 days 00:00:06.363073,0.35,0.7,0.000787965,0.8,batch,FALSE,FALSE,0,,0.000117972,FALSE,0.7,FAIL
134,,20:40.5,20:46.5,0 days 00:00:06.026616,0.35,0.7,0.000671385,0.8,,TRUE,FALSE,0,,8.57E-05,FALSE,0.7,FAIL
135,,20:46.7,20:52.4,0 days 00:00:05.691436,0.35,0.7,0.000546704,0.8,batch,FALSE,FALSE,0,,0.000124574,FALSE,0.7,FAIL
136,,20:52.6,20:57.4,0 days 00:00:04.857077,0.35,0.7,0.000550093,0.8,batch,TRUE,FALSE,0,,1.03E-05,FALSE,0.7,FAIL
137,,20:57.6,21:02.6,0 days 00:00:04.951722,0.35,0.7,0.000712863,0.8,,TRUE,FALSE,0,,0.000115028,FALSE,0.7,FAIL
138,,21:02.8,21:08.4,0 days 00:00:05.650236,0.3,0.7,0.00067668,0.8,batch,FALSE,FALSE,0,,0.000126852,FALSE,0.7,FAIL
139,,21:08.6,21:14.3,0 days 00:00:05.694385,0.35,0.7,0.000665871,0.8,,TRUE,FALSE,0,,1.42E-05,FALSE,0.7,FAIL
140,,21:14.5,21:20.1,0 days 00:00:05.598520,0.3,0.7,0.00062998,0.8,,FALSE,FALSE,0,,1.25E-05,FALSE,0.7,FAIL
141,,21:20.7,21:26.4,0 days 00:00:05.685829,0.35,0.8,0.000724863,0.8,batch,FALSE,FALSE,0,,1.07E-05,FALSE,0.7,FAIL
142,,21:26.6,21:32.3,0 days 00:00:05.630070,0.35,0.7,0.00054116,0.8,batch,FALSE,FALSE,0,,0.000130271,FALSE,0.7,FAIL
143,,21:32.4,21:38.0,0 days 00:00:05.571899,0.4,0.7,0.000551835,0.8,batch,TRUE,FALSE,0,,0.000141591,FALSE,0.7,FAIL
144,,21:38.2,21:43.7,0 days 00:00:05.531677,0.25,0.7,0.000793822,0.8,batch,TRUE,FALSE,0,,0.000103965,FALSE,0.7,FAIL
145,,21:43.9,21:49.5,0 days 00:00:05.572191,0.35,0.7,0.000573662,0.8,,TRUE,FALSE,0,,0.000140586,FALSE,0.7,FAIL
146,,21:49.7,21:55.2,0 days 00:00:05.464006,0.35,0.7,0.000615572,0.8,,TRUE,FALSE,0,,0.000143419,FALSE,0.7,FAIL
147,,21:55.3,22:01.1,0 days 00:00:05.774941,0.3,0.7,0.000559704,0.8,batch,FALSE,FALSE,0,,1.04E-05,FALSE,0.7,FAIL
148,,22:01.3,22:07.5,0 days 00:00:06.207187,0.35,0.7,0.000643084,0.8,,FALSE,FALSE,0,,0.000103834,FALSE,0.7,FAIL
149,,22:07.7,22:13.8,0 days 00:00:06.037135,0.35,0.7,0.000605811,0.8,,TRUE,FALSE,0,,0.00012612,FALSE,0.7,FAIL
150,,22:14.0,22:20.2,0 days 00:00:06.234473,0.3,0.7,0.000727294,0.8,batch,FALSE,FALSE,0,,1.20E-05,FALSE,0.7,FAIL
151,,22:20.4,22:26.8,0 days 00:00:06.319105,0.35,0.7,0.000649258,0.8,batch,TRUE,FALSE,0,,1.23E-05,FALSE,0.7,FAIL
152,,22:27.5,22:33.8,0 days 00:00:06.243719,0.35,0.7,0.000569668,0.8,,TRUE,FALSE,0,,9.92E-05,FALSE,0.7,FAIL
153,,22:34.0,22:39.9,0 days 00:00:05.852054,0.35,0.7,0.000570517,0.8,,TRUE,FALSE,0,,0.000119,FALSE,0.7,FAIL
154,,22:40.1,22:44.6,0 days 00:00:04.549980,0.3,0.7,0.000585935,0.8,batch,TRUE,FALSE,0,,0.000216943,FALSE,0.7,FAIL
155,,22:44.9,22:50.5,0 days 00:00:05.619942,0.35,0.7,0.000668671,0.8,,FALSE,FALSE,0,,1.04E-05,FALSE,0.7,FAIL
156,,22:50.7,22:56.3,0 days 00:00:05.572065,0.35,0.7,0.001044551,0.8,batch,TRUE,FALSE,0,,1.00E-04,FALSE,0.7,FAIL
157,,22:56.5,,,0.35,0.7,0.000374099,0.8,batch,TRUE,FALSE,0,,1.00E-05,FALSE,0.7,RUNNING
188,,52:10.9,55:14.1,0 days 00:03:03.178437,,0.4,0.001691453,0.995,,,FALSE,0.3,,1.84E-05,TRUE,0.7,FAIL
189,,55:14.2,,,,0.6,0.001727472,0.995,,,FALSE,0.3,,1.87E-05,TRUE,0.7,RUNNING
202,,28:06.8,29:24.1,0 days 00:01:17.297196,,0.9,0.002422914,0.995,,,FALSE,0.3,,0.000111652,TRUE,0.7,FAIL
