number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
22,0.8836786623046166,2025-05-18 02:30:47.010690,2025-05-18 02:31:41.838479,0 days 00:00:54.827789,cwd,True,2.75,COMPLETE,0.6,0.8,0.8,0.008792557768491761,2.4446674995718515e-05,1.5,0.75,0.1,False,,0.05
26,0.8806494608021325,2025-05-18 02:34:19.142840,2025-05-18 02:35:14.668992,0 days 00:00:55.526152,cwd,True,2.25,COMPLETE,0.7,0.8,0.8,9.05042569134076e-05,0.0005500854770523773,3.25,2.0,0.05,False,,0.1
1,0.8789531079607414,2025-05-18 02:16:14.622566,2025-05-18 02:16:51.002771,0 days 00:00:36.380205,mse,True,,COMPLETE,0.5,0.99,0.99,0.0007735786674917534,0.000828009068231459,3.75,5.0,0.0,True,120.0,0.05
10,0.8771355870592511,2025-05-18 02:21:08.303747,2025-05-18 02:22:03.786485,0 days 00:00:55.482738,cwd,True,4.5,COMPLETE,0.6,0.8,0.8,0.0064019561979785184,4.0464459669580405e-05,2.0,0.25,0.15,False,,0.2
23,0.8721676965951776,2025-05-18 02:31:41.876451,2025-05-18 02:32:25.826693,0 days 00:00:43.950242,cwd,True,4.0,COMPLETE,0.6,0.8,0.8,0.003657146540136905,8.197568233332232e-05,3.0,0.5,0.05,False,,0.0
14,0.8663516297104082,2025-05-18 02:25:03.188471,2025-05-18 02:25:44.732394,0 days 00:00:41.543923,cwd,True,3.5,COMPLETE,0.5,0.8,0.8,0.0076930424395560615,6.195754264070965e-05,0.75,0.0,0.15,False,,0.15000000000000002
20,0.8656246213498121,2025-05-18 02:29:22.311971,2025-05-18 02:29:50.561192,0 days 00:00:28.249221,cwd,True,3.5,COMPLETE,0.6,0.8,0.8,0.0016864041317984052,0.00023346594446322773,3.0,2.75,0.05,False,,0.1
40,0.8552041681812675,2025-05-18 02:46:07.393015,2025-05-18 02:46:58.222801,0 days 00:00:50.829786,mse,False,,COMPLETE,0.7,0.99,0.99,0.0001103088812324185,0.0001295069993839332,3.25,2.25,0.0,False,,0.05
29,0.8512056221979886,2025-05-18 02:37:07.337445,2025-05-18 02:38:02.872613,0 days 00:00:55.535168,cwd,True,3.75,COMPLETE,0.7,0.995,0.995,0.0007795202758254014,0.0017981521836860984,3.25,2.5,0.0,False,,0.1
2,0.8507209499575912,2025-05-18 02:16:51.042875,2025-05-18 02:17:16.427794,0 days 00:00:25.384919,cwd,False,1.5,COMPLETE,0.5,0.99,0.99,4.458984905714378e-05,0.12470825065716666,4.75,2.0,0.05,True,150.0,0.05
4,0.8394523203683509,2025-05-18 02:17:59.945288,2025-05-18 02:18:15.034718,0 days 00:00:15.089430,mse,False,,COMPLETE,0.6,0.995,0.995,2.3128913508042146e-05,0.0003785314013313688,0.0,1.25,0.0,False,,0.3
