number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
75,0.8383333333333333,2025-05-19 16:59:51.811224,2025-05-19 17:00:17.032331,0 days 00:00:25.221107,False,2.0,COMPLETE,0.6,0.9,0.9,3.8858589195247766e-05,0.002609882832311486,0.8,0.1,0.1,True,120.0,0.05
11,0.8373333333333334,2025-05-19 16:38:19.774885,2025-05-19 16:38:42.833629,0 days 00:00:23.058744,False,3.0,COMPLETE,0.6,0.8,0.8,0.0002422914022749213,0.47204701364748897,1.4,0.35,0.05,True,30.0,0.2
3,0.8363333333333333,2025-05-19 16:35:36.948755,2025-05-19 16:36:01.951302,0 days 00:00:25.002547,True,1.25,COMPLETE,0.7,0.99,0.99,4.7495567619197045e-05,0.0349588151206912,1.75,0.25,0.15,False,,0.15000000000000002
36,0.836,2025-05-19 16:47:32.021584,2025-05-19 16:47:57.310038,0 days 00:00:25.288454,True,3.75,COMPLETE,0.7,0.9,0.9,6.214585515225411e-05,0.023099424782235693,1.7000000000000002,0.05,0.15,False,,0.25
104,0.8330000000000001,2025-05-19 17:09:08.483324,2025-05-19 17:09:35.956365,0 days 00:00:27.473041,True,2.25,COMPLETE,0.6,0.9,0.9,7.879805371264562e-05,0.007485057372349728,1.55,0.05,0.05,True,120.0,0.25
80,0.8313333333333333,2025-05-19 17:01:33.939260,2025-05-19 17:01:58.332738,0 days 00:00:24.393478,True,2.75,COMPLETE,0.6,0.9,0.9,0.0001140447140137981,0.0403427021507172,1.55,0.1,0.05,True,30.0,0.25
24,0.8310000000000001,2025-05-19 16:42:59.975504,2025-05-19 16:43:24.519198,0 days 00:00:24.543694,True,1.75,COMPLETE,0.6,0.9,0.9,7.38618729699206e-05,0.010464596085645409,1.3,0.05,0.15,True,60.0,0.25
9,0.8256666666666667,2025-05-19 16:37:38.998792,2025-05-19 16:38:02.910081,0 days 00:00:23.911289,True,4.25,COMPLETE,0.5,0.8,0.8,5.3202707754012443e-05,0.06236903590501435,1.9500000000000002,0.0,0.15,False,,0.1
46,0.8160000000000002,2025-05-19 16:51:10.601281,2025-05-19 16:51:35.240102,0 days 00:00:24.638821,True,1.25,COMPLETE,0.6,0.9,0.9,0.00028869204221325053,0.05507248431684296,1.1,0.0,0.0,False,,0.3
26,0.7519999999999999,2025-05-19 16:43:46.919558,2025-05-19 16:44:11.056823,0 days 00:00:24.137265,True,2.5,COMPLETE,0.5,0.99,0.99,0.00023771444977092936,0.20584493666925846,1.5,0.30000000000000004,0.05,False,,0.15000000000000002
34,0.7486666666666667,2025-05-19 16:46:46.734330,2025-05-19 16:47:10.789382,0 days 00:00:24.055052,True,1.5,COMPLETE,0.6,0.9,0.9,4.357383496207289e-05,0.0036900561163871665,0.95,0.1,0.15,True,90.0,0.15000000000000002
97,0.618,2025-05-19 17:06:50.582840,2025-05-19 17:07:11.828533,0 days 00:00:21.245693,True,2.0,COMPLETE,0.6,0.9,0.9,0.0003209314461714792,0.25397562816669605,0.8500000000000001,0.1,0.0,True,90.0,0.25
18,0.574,2025-05-19 16:40:44.045990,2025-05-19 16:41:08.571346,0 days 00:00:24.525356,False,2.25,COMPLETE,0.7,0.9,0.9,4.698346136747045e-05,0.17672083385395143,1.8,0.30000000000000004,0.05,True,60.0,0.05
25,0.465,2025-05-19 16:43:24.564146,2025-05-19 16:43:46.878059,0 days 00:00:22.313913,True,2.25,COMPLETE,0.6,0.8,0.8,3.157298353460198e-05,0.01631676333422796,0.8,0.05,0.1,True,150.0,0.2
38,0.444,2025-05-19 16:48:16.827044,2025-05-19 16:48:37.367382,0 days 00:00:20.540338,True,1.25,COMPLETE,0.5,0.9,0.9,2.995631493697059e-05,2.3723607963299495e-05,0.65,0.35,0.1,True,120.0,0.0
13,0.435,2025-05-19 16:39:07.569212,2025-05-19 16:39:28.811309,0 days 00:00:21.242097,False,2.25,COMPLETE,0.5,0.9,0.9,1.770587789155311e-05,0.0049680136641739436,1.35,0.1,0.05,True,120.0,0.25
30,0.417,2025-05-19 16:45:09.484752,2025-05-19 16:45:33.576587,0 days 00:00:24.091835,True,2.75,COMPLETE,0.6,0.8,0.8,0.003286590224278432,0.8940117435526473,0.65,0.05,0.1,True,120.0,0.2
15,0.38800000000000007,2025-05-19 16:39:46.027179,2025-05-19 16:40:06.024781,0 days 00:00:19.997602,False,3.5,COMPLETE,0.5,0.9,0.9,0.009010545506424925,0.47135170207389687,1.7000000000000002,0.05,0.0,True,30.0,0.2
35,0.32666666666666666,2025-05-19 16:47:10.830388,2025-05-19 16:47:31.982629,0 days 00:00:21.152241,True,2.0,COMPLETE,0.6,0.99,0.99,1.0669471831095522e-05,0.0010514996771425744,1.1,0.0,0.05,True,60.0,0.3
7,0.32233333333333336,2025-05-19 16:36:58.570822,2025-05-19 16:37:17.872592,0 days 00:00:19.301770,False,2.0,COMPLETE,0.5,0.99,0.99,1.4523034851010483e-05,0.0004806577618762536,1.2000000000000002,0.2,0.0,False,,0.0
23,0.2623333333333333,2025-05-19 16:42:39.500196,2025-05-19 16:42:59.935883,0 days 00:00:20.435687,True,3.5,COMPLETE,0.6,0.9,0.9,2.2755476753740542e-05,0.10231158864191939,0.8,0.15000000000000002,0.05,True,60.0,0.15000000000000002
