number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
31,0.8336666666666667,2025-05-19 15:59:15.033949,2025-05-19 15:59:37.441208,0 days 00:00:22.407259,False,3.75,COMPLETE,0.5,0.9,0.9,6.84071494862846e-05,4.134220343646926e-05,1.6500000000000001,0.30000000000000004,0.05,False,,0.1
60,0.8333333333333334,2025-05-19 16:09:26.305964,2025-05-19 16:09:45.270715,0 days 00:00:18.964751,True,2.0,COMPLETE,0.5,0.995,0.995,0.0008404180250219652,0.0020730527464028407,1.75,0.2,0.1,True,90.0,0.3
13,0.8329999999999999,2025-05-19 15:52:29.209575,2025-05-19 15:52:50.357292,0 days 00:00:21.147717,False,5.0,COMPLETE,0.5,0.8,0.8,9.43683384276195e-05,0.034179683163492784,1.7000000000000002,0.30000000000000004,0.05,False,,0.1
64,0.8323333333333333,2025-05-19 16:10:35.146932,2025-05-19 16:10:54.439702,0 days 00:00:19.292770,True,2.5,COMPLETE,0.5,0.9,0.9,0.0009567370441434744,2.5657730018934648e-05,0.7,0.2,0.1,True,30.0,0.3
33,0.83,2025-05-19 16:00:02.767160,2025-05-19 16:00:22.391917,0 days 00:00:19.624757,False,4.25,COMPLETE,0.5,0.9,0.9,0.00016735599371697798,2.25849961065425e-05,1.6500000000000001,0.35,0.1,False,,0.15000000000000002
22,0.828,2025-05-19 15:56:02.245226,2025-05-19 15:56:25.013669,0 days 00:00:22.768443,False,5.0,COMPLETE,0.5,0.9,0.9,5.909334850579693e-05,0.0007675081048537208,1.35,0.30000000000000004,0.05,False,,0.1
43,0.8276666666666666,2025-05-19 16:03:28.432093,2025-05-19 16:03:44.040452,0 days 00:00:15.608359,True,2.5,COMPLETE,0.5,0.99,0.99,0.00395412022420139,1.1571095691010657e-05,1.85,0.05,0.15,True,60.0,0.25
14,0.8273333333333334,2025-05-19 15:52:50.392357,2025-05-19 15:53:14.463477,0 days 00:00:24.071120,False,3.5,COMPLETE,0.5,0.9,0.9,6.903797220313528e-05,5.923910392736694e-05,0.95,0.30000000000000004,0.05,False,,0.1
28,0.8273333333333334,2025-05-19 15:58:10.349286,2025-05-19 15:58:30.514706,0 days 00:00:20.165420,False,4.75,COMPLETE,0.5,0.9,0.9,0.0003254712849952938,0.02983792861774318,1.8,0.35,0.0,False,,0.1
26,0.8273333333333333,2025-05-19 15:57:32.642223,2025-05-19 15:57:53.616420,0 days 00:00:20.974197,False,4.5,COMPLETE,0.5,0.8,0.8,0.00011922319213013336,0.0002772266055459444,1.6,0.2,0.1,True,120.0,0.15000000000000002
89,0.8256666666666667,2025-05-19 16:19:47.593665,2025-05-19 16:20:13.199877,0 days 00:00:25.606212,True,4.75,COMPLETE,0.5,0.9,0.9,0.00010554210256336455,1.8142857853052185e-05,1.8,0.0,0.0,True,60.0,0.25
29,0.8250000000000001,2025-05-19 15:58:30.554647,2025-05-19 15:58:53.752271,0 days 00:00:23.197624,False,4.0,COMPLETE,0.6,0.99,0.99,0.00022505263639778118,0.00155116794263461,1.9000000000000001,0.30000000000000004,0.05,False,,0.25
17,0.824,2025-05-19 15:54:01.610536,2025-05-19 15:54:25.499268,0 days 00:00:23.888732,False,4.5,COMPLETE,0.5,0.9,0.9,5.066735973708702e-05,0.0008590725393529818,1.3,0.25,0.05,False,,0.1
73,0.823,2025-05-19 16:13:21.534369,2025-05-19 16:13:36.819676,0 days 00:00:15.285307,True,4.5,COMPLETE,0.5,0.9,0.9,0.002794019582686348,5.7890100172073174e-05,1.15,0.2,0.05,True,30.0,0.25
50,0.8213333333333334,2025-05-19 16:05:50.234266,2025-05-19 16:06:10.034258,0 days 00:00:19.799992,True,3.25,COMPLETE,0.7,0.99,0.99,0.0015230783837543243,5.17920105832294e-05,1.85,0.1,0.1,True,60.0,0.3
18,0.8210000000000001,2025-05-19 15:54:25.540111,2025-05-19 15:54:49.909285,0 days 00:00:24.369174,False,3.5,COMPLETE,0.5,0.9,0.9,0.00012055464002407285,6.167589208611802e-05,0.5,0.35,0.0,True,150.0,0.05
63,0.8203333333333335,2025-05-19 16:10:20.153441,2025-05-19 16:10:35.107282,0 days 00:00:14.953841,True,3.0,COMPLETE,0.5,0.995,0.995,0.004172291587582545,0.00019735248563230702,1.85,0.15000000000000002,0.1,True,60.0,0.25
21,0.82,2025-05-19 15:55:38.699776,2025-05-19 15:56:02.206522,0 days 00:00:23.506746,False,4.5,COMPLETE,0.5,0.9,0.9,4.6947687479373433e-05,0.00105893893970508,1.25,0.25,0.05,False,,0.1
76,0.8196666666666667,2025-05-19 16:14:27.270463,2025-05-19 16:14:47.909587,0 days 00:00:20.639124,True,3.25,COMPLETE,0.7,0.8,0.8,0.0011705984522270578,0.004013792387072491,2.0,0.25,0.1,True,30.0,0.3
6,0.8186666666666667,2025-05-19 15:49:52.567734,2025-05-19 15:50:17.550999,0 days 00:00:24.983265,False,3.75,COMPLETE,0.6,0.8,0.8,0.0002446452760331803,8.695477979497881e-05,1.05,0.30000000000000004,0.15,False,,0.15000000000000002
24,0.8153333333333334,2025-05-19 15:56:47.399986,2025-05-19 15:57:12.352679,0 days 00:00:24.952693,False,5.0,COMPLETE,0.5,0.9,0.9,0.00013035883254338144,2.7030831991301317e-05,1.7000000000000002,0.35,0.0,False,,0.15000000000000002
