number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
18,0.83,2025-05-21 01:12:41.330590,2025-05-21 01:13:19.085840,0 days 00:00:37.755250,mse,False,,COMPLETE,0.5,0.9,0.9,0.0002719309395075871,0.000866432379380403,1.0,0.0,0.1,False,,0.15000000000000002
107,0.83,2025-05-21 02:13:21.181614,2025-05-21 02:13:58.832833,0 days 00:00:37.651219,mse,True,,COMPLETE,0.6,0.9,0.9,8.035851346541428e-05,0.013355353977015035,1.5,0.0,0.05,False,,0.2
99,0.83,2025-05-21 02:06:56.660147,2025-05-21 02:07:38.079828,0 days 00:00:41.419681,mse,True,,COMPLETE,0.6,0.99,0.99,0.00021659270262983202,0.04553310222334044,1.25,0.0,0.05,False,,0.3
32,0.83,2025-05-21 01:20:39.690836,2025-05-21 01:21:14.315619,0 days 00:00:34.624783,cwd,False,2.0,COMPLETE,0.5,0.8,0.8,0.0012558296877487512,4.349714734791273e-05,2.0,0.0,0.15,True,120.0,0.05
70,0.8293333333333334,2025-05-21 01:46:12.417386,2025-05-21 01:46:47.842332,0 days 00:00:35.424946,mse,True,,COMPLETE,0.6,0.995,0.995,8.612492431855707e-05,0.0012246231792020367,3.0,0.5,0.05,False,,0.2
16,0.8293333333333334,2025-05-21 01:11:36.615174,2025-05-21 01:12:11.885626,0 days 00:00:35.270452,cwd,True,3.25,COMPLETE,0.5,0.9,0.9,0.00030641723778317836,0.00026325509573348966,1.5,0.0,0.1,False,,0.3
55,0.8290000000000001,2025-05-21 01:35:18.375936,2025-05-21 01:35:53.573498,0 days 00:00:35.197562,cwd,True,4.25,COMPLETE,0.6,0.99,0.99,0.00015592569139296657,0.0033445033184009636,1.0,0.0,0.1,False,,0.2
8,0.8290000000000001,2025-05-21 01:07:33.980226,2025-05-21 01:07:58.976911,0 days 00:00:24.996685,cwd,True,4.75,COMPLETE,0.5,0.99,0.99,0.002694109538091819,0.0032691484266802575,0.75,0.0,0.15,True,30.0,0.25
116,0.8289999999999998,2025-05-21 02:18:53.121266,2025-05-21 02:19:39.279512,0 days 00:00:46.158246,mse,True,,COMPLETE,0.6,0.9,0.9,9.304409204390329e-05,0.006010311977523658,2.0,0.0,0.1,False,,0.15000000000000002
112,0.8286666666666666,2025-05-21 02:16:29.161907,2025-05-21 02:17:06.452502,0 days 00:00:37.290595,mse,True,,COMPLETE,0.6,0.99,0.99,0.00010631651771627496,0.00879194062695447,1.5,0.0,0.1,False,,0.1
28,0.8283333333333333,2025-05-21 01:17:59.742811,2025-05-21 01:18:32.206223,0 days 00:00:32.463412,cwd,True,2.75,COMPLETE,0.5,0.9,0.9,0.005060182411230284,0.00015583893772650617,3.25,0.0,0.05,False,,0.3
43,0.828,2025-05-21 01:27:19.530777,2025-05-21 01:27:46.422086,0 days 00:00:26.891309,cwd,True,1.25,COMPLETE,0.6,0.9,0.9,0.0015011933647569244,2.7824090104179417e-05,2.25,0.0,0.15,False,,0.25
34,0.828,2025-05-21 01:21:53.871320,2025-05-21 01:22:32.732070,0 days 00:00:38.860750,cwd,False,0.5,COMPLETE,0.5,0.8,0.8,0.0007466058852020681,5.609116386470859e-05,0.5,0.0,0.0,True,90.0,0.0
25,0.8276666666666666,2025-05-21 01:16:25.497288,2025-05-21 01:16:56.011897,0 days 00:00:30.514609,cwd,False,1.0,COMPLETE,0.6,0.9,0.9,0.000998867229168213,1.0386491583357296e-05,2.25,0.25,0.1,True,90.0,0.3
27,0.827,2025-05-21 01:17:31.369864,2025-05-21 01:17:59.695589,0 days 00:00:28.325725,cwd,False,1.0,COMPLETE,0.6,0.9,0.9,0.0017046241745234429,3.090266244810473e-05,4.5,0.25,0.1,True,120.0,0.15000000000000002
0,0.8253333333333334,2025-05-21 01:02:32.881704,2025-05-21 01:03:11.033245,0 days 00:00:38.151541,cwd,True,2.25,COMPLETE,0.5,0.9,0.9,0.00014921430498537612,2.6780423147041608e-05,3.75,0.0,0.05,True,120.0,0.15000000000000002
29,0.8253333333333334,2025-05-21 01:18:32.250014,2025-05-21 01:19:15.468997,0 days 00:00:43.218983,cwd,True,3.75,COMPLETE,0.6,0.9,0.9,0.00015334674994082331,0.00048824720795080244,3.75,0.25,0.05,True,60.0,0.15000000000000002
85,0.8246666666666668,2025-05-21 01:57:01.855596,2025-05-21 01:57:44.437088,0 days 00:00:42.581492,mse,True,,COMPLETE,0.6,0.99,0.99,0.00022465614223181535,0.004183867056408865,1.75,0.0,0.0,False,,0.25
5,0.824,2025-05-21 01:05:38.873742,2025-05-21 01:06:15.968512,0 days 00:00:37.094770,cwd,True,4.75,COMPLETE,0.5,0.99,0.99,8.74058001919965e-05,0.0013507896402657235,1.75,0.25,0.05,False,,0.3
1,0.8236666666666667,2025-05-21 01:03:11.086063,2025-05-21 01:03:45.298671,0 days 00:00:34.212608,cwd,False,0.5,COMPLETE,0.7,0.8,0.8,0.0007447937917453145,0.00564306031304672,5.0,0.25,0.05,True,90.0,0.05
58,0.8226666666666667,2025-05-21 01:37:10.681835,2025-05-21 01:37:54.023551,0 days 00:00:43.341716,cwd,True,3.0,COMPLETE,0.6,0.99,0.99,7.014473905205622e-05,0.0017849409947996383,2.0,0.0,0.1,False,,0.25
97,0.822,2025-05-21 02:05:33.244771,2025-05-21 02:06:17.520829,0 days 00:00:44.276058,mse,True,,COMPLETE,0.6,0.995,0.995,4.73163881883332e-05,0.029044994998189567,2.25,0.0,0.05,False,,0.2
26,0.8210000000000001,2025-05-21 01:16:56.057769,2025-05-21 01:17:31.321203,0 days 00:00:35.263434,mse,True,,COMPLETE,0.7,0.9,0.9,0.0039025857298287292,0.00012087054898331894,1.5,0.5,0.15,False,,0.25
17,0.8210000000000001,2025-05-21 01:12:11.929692,2025-05-21 01:12:41.286122,0 days 00:00:29.356430,cwd,False,3.25,COMPLETE,0.7,0.9,0.9,0.002105598123685217,7.484296730624994e-05,0.75,0.5,0.0,True,90.0,0.3
49,0.8210000000000001,2025-05-21 01:30:52.286278,2025-05-21 01:31:25.469247,0 days 00:00:33.182969,cwd,True,2.25,COMPLETE,0.6,0.99,0.99,0.0023363527325343547,0.06543028837012549,0.75,0.0,0.15,False,,0.2
33,0.8210000000000001,2025-05-21 01:21:14.358263,2025-05-21 01:21:53.820364,0 days 00:00:39.462101,cwd,False,1.0,COMPLETE,0.5,0.8,0.8,0.00021316490283718436,2.0306257554649556e-05,2.75,0.0,0.1,True,60.0,0.05
