number,values_0,values_1,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
90,0.6766666666666667,0.5,2025-05-17 04:56:33.196679,2025-05-17 04:57:13.503052,0 days 00:00:40.306373,mse,True,,1,COMPLETE,0.5,0.8,0.8,0.0003573655049684936,0.04683394485615741,5.0,3.5,0.15,True,90.0,0.15000000000000002
123,0.6736666666666666,0.5,2025-05-17 05:15:55.182424,2025-05-17 05:16:39.105988,0 days 00:00:43.923564,cwd,False,1.5,2,COMPLETE,0.5,0.9,0.9,0.0001328965067805332,1.791482303789075e-05,2.5,4.5,0.05,False,,0.0
49,0.6683333333333333,0.5,2025-05-17 04:32:45.699207,2025-05-17 04:33:25.244748,0 days 00:00:39.545541,mse,False,,0,COMPLETE,0.5,0.8,0.8,0.0001328965067805332,1.9824313200024474e-05,2.5,5.0,0.15,True,60.0,0.0
118,0.6506666666666666,0.5,2025-05-17 05:12:50.106675,2025-05-17 05:13:30.382036,0 days 00:00:40.275361,mse,True,,2,COMPLETE,0.5,0.8,0.8,0.0005800853238285505,1.791482303789075e-05,1.25,4.75,0.1,False,,0.3
101,0.6436666666666667,0.7,2025-05-17 05:03:19.292962,2025-05-17 05:03:52.739751,0 days 00:00:33.446789,cwd,True,2.5,2,COMPLETE,0.7,0.99,0.99,0.00012432475473042777,3.6472055552747683e-05,2.25,4.0,0.15,True,60.0,0.2
18,0.6403333333333333,0.7,2025-05-17 04:13:47.370214,2025-05-17 04:14:21.248371,0 days 00:00:33.878157,cwd,True,2.5,0,COMPLETE,0.7,0.9,0.9,0.00012432475473042777,0.0016565381946694149,2.25,4.75,0.1,True,150.0,0.3
76,0.6389999999999999,0.7,2025-05-17 04:48:21.530547,2025-05-17 04:48:54.979025,0 days 00:00:33.448478,cwd,True,0.5,1,COMPLETE,0.7,0.9,0.9,0.00012432475473042777,3.6472055552747683e-05,2.25,4.0,0.15,True,120.0,0.3
16,0.6350000000000001,0.6,2025-05-17 04:12:40.350634,2025-05-17 04:13:13.291632,0 days 00:00:32.940998,mse,True,,0,COMPLETE,0.6,0.995,0.995,4.762547019874383e-05,0.0005158092553647005,1.75,2.5,0.1,False,,0.0
113,0.632,0.6,2025-05-17 05:10:01.312087,2025-05-17 05:10:38.420913,0 days 00:00:37.108826,cwd,True,3.75,2,COMPLETE,0.6,0.995,0.995,0.0003573655049684936,0.17091296260254302,5.0,3.25,0.1,True,120.0,0.05
28,0.6086666666666667,0.5,2025-05-17 04:19:27.100253,2025-05-17 04:20:07.708591,0 days 00:00:40.608338,mse,True,,0,COMPLETE,0.5,0.99,0.99,0.003793935777885984,0.021268862843076046,2.75,4.25,0.0,True,120.0,0.05
121,0.597,0.6,2025-05-17 05:14:43.486367,2025-05-17 05:15:21.127095,0 days 00:00:37.640728,cwd,False,0.25,2,COMPLETE,0.6,0.99,0.99,2.5480474549720693e-05,0.00011465483599041588,3.0,4.75,0.1,False,,0.25
40,0.5936666666666667,0.6,2025-05-17 04:27:05.534293,2025-05-17 04:27:42.989122,0 days 00:00:37.454829,cwd,True,4.5,0,COMPLETE,0.6,0.8,0.8,0.003052703417205048,0.007038006483164717,0.0,4.75,0.1,True,120.0,0.25
41,0.5896666666666667,0.5,2025-05-17 04:27:43.010649,2025-05-17 04:28:27.608065,0 days 00:00:44.597416,cwd,False,2.25,0,COMPLETE,0.5,0.9,0.9,0.0004640314122597579,0.5060514068140788,0.0,1.25,0.15,True,30.0,0.3
70,0.586,0.7,2025-05-17 04:44:45.237895,2025-05-17 04:45:18.734296,0 days 00:00:33.496401,cwd,True,1.5,1,COMPLETE,0.7,0.8,0.8,0.0012321702280247437,2.1733156687211535e-05,0.0,2.0,0.15,True,120.0,0.25
