number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
15,0.9525054466230936,2025-05-20 01:45:09.787139,2025-05-20 01:46:19.791095,0 days 00:01:10.003956,False,3.0,COMPLETE,0.5,0.995,0.0001327033571604085,5.487536108131388e-05,1.15,0.30000000000000004,0.1,False,,0.3
52,0.9518518518518517,2025-05-20 02:23:25.181329,2025-05-20 02:24:18.417574,0 days 00:00:53.236245,False,2.0,COMPLETE,0.5,0.99,0.0036072686947384316,4.03657172676245e-05,1.4,0.25,0.1,False,,0.25
109,0.9514161220043573,2025-05-20 03:24:46.454245,2025-05-20 03:25:33.865714,0 days 00:00:47.411469,False,4.25,COMPLETE,0.5,0.9,0.001058305805487049,0.00027077347309896916,1.2000000000000002,0.30000000000000004,0.1,False,,0.0
22,0.9514161220043572,2025-05-20 01:52:45.184426,2025-05-20 01:53:39.396014,0 days 00:00:54.211588,False,2.75,COMPLETE,0.5,0.8,0.0005431558328460565,0.0007415965076540485,0.8500000000000001,0.15000000000000002,0.1,False,,0.15000000000000002
86,0.9505446623093681,2025-05-20 03:00:04.996988,2025-05-20 03:00:58.193856,0 days 00:00:53.196868,False,3.0,COMPLETE,0.5,0.9,0.0005003466169744952,0.0006857422712658529,0.95,0.30000000000000004,0.1,False,,0.0
26,0.9485838779956426,2025-05-20 01:55:53.075395,2025-05-20 01:57:03.423308,0 days 00:01:10.347913,False,4.0,COMPLETE,0.5,0.8,8.018549908434639e-05,2.3081100604371593e-05,1.2000000000000002,0.15000000000000002,0.1,False,,0.15000000000000002
32,0.9479302832244008,2025-05-20 02:02:00.664719,2025-05-20 02:02:49.545896,0 days 00:00:48.881177,False,3.0,COMPLETE,0.5,0.99,0.00033242016932512206,0.001290157078173985,1.6,0.15000000000000002,0.05,False,,0.0
85,0.9479302832244008,2025-05-20 02:58:54.462845,2025-05-20 03:00:04.956215,0 days 00:01:10.493370,False,3.25,COMPLETE,0.5,0.9,8.354504334388397e-05,5.512805981857236e-05,1.05,0.30000000000000004,0.1,False,,0.05
107,0.9474945533769062,2025-05-20 03:23:47.558182,2025-05-20 03:24:28.381081,0 days 00:00:40.822899,False,4.75,COMPLETE,0.5,0.9,0.002138864528453699,0.00011404576227323914,1.05,0.05,0.1,False,,0.0
35,0.9440087145969498,2025-05-20 02:05:11.745537,2025-05-20 02:06:22.429342,0 days 00:01:10.683805,False,3.5,COMPLETE,0.5,0.99,0.0002059416919593272,0.00034184599096392725,0.6,0.25,0.0,False,,0.05
58,0.9407407407407407,2025-05-20 02:29:39.768708,2025-05-20 02:30:39.983652,0 days 00:01:00.214944,True,2.75,COMPLETE,0.5,0.8,0.0005949670512090556,0.000948206566912172,1.2000000000000002,0.35,0.05,False,,0.15000000000000002
36,0.9313725490196078,2025-05-20 02:06:22.470112,2025-05-20 02:07:32.900055,0 days 00:01:10.429943,False,3.75,COMPLETE,0.5,0.99,9.379084159238898e-05,0.00013020831680668935,0.5,0.2,0.1,True,60.0,0.05
20,0.9206971677559913,2025-05-20 01:50:33.656944,2025-05-20 01:51:34.759396,0 days 00:01:01.102452,False,1.5,COMPLETE,0.6,0.8,0.003191566346583707,5.999029375750101e-05,1.25,0.05,0.05,False,,0.05
27,0.9202614379084967,2025-05-20 01:57:03.463047,2025-05-20 01:58:00.462726,0 days 00:00:56.999679,False,2.5,COMPLETE,0.6,0.995,0.0017532356879216221,0.00010749485653032156,1.0,0.05,0.15,False,,0.25
17,0.8995642701525055,2025-05-20 01:47:18.339222,2025-05-20 01:48:28.075260,0 days 00:01:09.736038,False,3.5,COMPLETE,0.5,0.8,6.880872371826782e-05,0.005092351117290085,2.0,0.30000000000000004,0.1,False,,0.25
100,0.8919389978213507,2025-05-20 03:15:56.769295,2025-05-20 03:17:06.499789,0 days 00:01:09.730494,False,4.75,COMPLETE,0.6,0.995,0.0003602901829222043,0.00017440624488573877,1.15,0.35,0.1,False,,0.05
9,0.8799564270152506,2025-05-20 01:38:41.322736,2025-05-20 01:39:41.332987,0 days 00:01:00.010251,True,5.0,COMPLETE,0.6,0.8,0.007449944895376748,1.4097527175905567e-05,1.4500000000000002,0.1,0.0,False,,0.2
34,0.8784313725490196,2025-05-20 02:04:01.811378,2025-05-20 02:05:11.704937,0 days 00:01:09.893559,True,4.5,COMPLETE,0.6,0.99,0.00046141892536306163,2.682700833450037e-05,0.7,0.2,0.0,False,,0.0
38,0.8660130718954249,2025-05-20 02:08:27.312719,2025-05-20 02:09:37.193438,0 days 00:01:09.880719,False,4.25,COMPLETE,0.6,0.9,0.0011941295543002246,3.104131878840501e-05,0.6,0.25,0.05,True,150.0,0.15000000000000002
57,0.8657952069716776,2025-05-20 02:28:31.655524,2025-05-20 02:29:39.730169,0 days 00:01:08.074645,False,3.0,COMPLETE,0.6,0.995,0.0004227843516663196,0.0004240691824166671,1.3,0.35,0.1,False,,0.15000000000000002
45,0.8614379084967321,2025-05-20 02:16:17.100488,2025-05-20 02:17:15.185832,0 days 00:00:58.085344,False,2.0,COMPLETE,0.6,0.9,0.0018851373808947052,3.7048136955815444e-05,1.4,0.25,0.1,False,,0.15000000000000002
25,0.7965141612200436,2025-05-20 01:55:09.100443,2025-05-20 01:55:53.036718,0 days 00:00:43.936275,False,1.75,COMPLETE,0.5,0.8,0.0007790902816923567,0.0026437243987341283,0.8,0.25,0.05,False,,0.1
