number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
56,0.753,2025-05-19 18:24:08.603592,2025-05-19 18:24:25.468082,0 days 00:00:16.864490,True,4.0,COMPLETE,0.5,0.9,0.9,0.0004875691275704982,7.421353634987412e-05,1.3,0.05,0.1,True,30.0,0.1
100,0.753,2025-05-19 18:40:04.099058,2025-05-19 18:40:27.624837,0 days 00:00:23.525779,True,1.75,COMPLETE,0.5,0.9,0.9,2.8819528200125182e-05,0.00969098787194627,1.15,0.15000000000000002,0.05,True,120.0,0.15000000000000002
64,0.7526666666666667,2025-05-19 18:27:13.669003,2025-05-19 18:27:37.153910,0 days 00:00:23.484907,True,1.75,COMPLETE,0.5,0.9,0.9,7.851431520016306e-05,0.04094767959390901,1.4500000000000002,0.2,0.1,True,120.0,0.2
54,0.7526666666666667,2025-05-19 18:23:29.074233,2025-05-19 18:23:51.091388,0 days 00:00:22.017155,True,3.5,COMPLETE,0.5,0.8,0.8,9.975488085926206e-05,0.0012002745563342012,1.35,0.05,0.1,True,90.0,0.1
44,0.7526666666666667,2025-05-19 18:20:34.060810,2025-05-19 18:20:49.456191,0 days 00:00:15.395381,True,0.25,COMPLETE,0.5,0.9,0.9,0.0012412705081575476,0.02999849410184983,0.6,0.05,0.05,True,150.0,0.15000000000000002
9,0.7526666666666667,2025-05-19 18:10:30.888816,2025-05-19 18:10:44.357846,0 days 00:00:13.469030,True,1.75,COMPLETE,0.5,0.8,0.8,0.0009706304622818489,0.005240700820223491,1.6500000000000001,0.15000000000000002,0.05,True,90.0,0.3
114,0.7523333333333334,2025-05-19 18:45:24.652348,2025-05-19 18:45:47.575476,0 days 00:00:22.923128,True,1.75,COMPLETE,0.5,0.9,0.9,2.2979828257341115e-05,0.0024575770506093456,1.55,0.2,0.1,True,120.0,0.2
49,0.7523333333333334,2025-05-19 18:22:11.416206,2025-05-19 18:22:28.293656,0 days 00:00:16.877450,True,3.5,COMPLETE,0.5,0.8,0.8,0.00017321075204995357,0.0323063974079351,1.25,0.15000000000000002,0.05,False,,0.15000000000000002
124,0.7523333333333334,2025-05-19 18:49:17.123059,2025-05-19 18:49:40.294648,0 days 00:00:23.171589,True,2.0,COMPLETE,0.5,0.9,0.9,2.3558950829015028e-05,0.005909700026098316,1.4,0.1,0.0,True,120.0,0.15000000000000002
111,0.7523333333333334,2025-05-19 18:44:15.930614,2025-05-19 18:44:38.704569,0 days 00:00:22.773955,True,2.25,COMPLETE,0.5,0.9,0.9,2.7579816053305522e-05,0.011515485021804838,1.3,0.2,0.1,True,120.0,0.2
