number,value,datetime_start,datetime_complete,duration,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
103,0.9641948382406399,2025-05-20 13:37:04.432878,2025-05-20 13:37:39.402929,0 days 00:00:34.970051,True,0.25,COMPLETE,0.7,0.995,0.000839832561641,0.0009996547066157418,1.6500000000000001,0.05,0.1,False,,0.3
72,0.9641948382406399,2025-05-20 13:17:28.392987,2025-05-20 13:18:11.084997,0 days 00:00:42.692010,True,2.75,COMPLETE,0.7,0.8,0.0001048913774225966,3.341402706582064e-05,0.6,0.1,0.1,False,,0.25
31,0.9641948382406399,2025-05-20 12:42:32.348548,2025-05-20 12:43:25.438809,0 days 00:00:53.090261,True,3.0,COMPLETE,0.6,0.995,4.126218362581993e-05,2.066428582885239e-05,0.75,0.25,0.0,True,120.0,0.0
79,0.9641948382406397,2025-05-20 13:22:06.491505,2025-05-20 13:22:45.766791,0 days 00:00:39.275286,True,2.75,COMPLETE,0.7,0.995,0.00019354243344124353,0.0003904192751653154,0.65,0.0,0.1,False,,0.25
111,0.9641039621955653,2025-05-20 13:41:57.042374,2025-05-20 13:42:33.831626,0 days 00:00:36.789252,True,0.25,COMPLETE,0.7,0.995,0.0010649908133489605,0.0008584724179687329,1.6500000000000001,0.05,0.1,False,,0.3
119,0.9641039621955653,2025-05-20 13:47:33.950114,2025-05-20 13:48:17.379743,0 days 00:00:43.429629,True,1.25,COMPLETE,0.7,0.995,0.0002499377231898312,0.0005045899838528724,1.3,0.05,0.1,False,,0.3
88,0.9641039621955653,2025-05-20 13:27:45.522527,2025-05-20 13:28:24.477520,0 days 00:00:38.954993,True,1.75,COMPLETE,0.7,0.8,0.0003499299788527952,0.0005570322357048624,0.65,0.0,0.1,False,,0.3
77,0.9641039621955653,2025-05-20 13:20:47.077526,2025-05-20 13:21:28.387928,0 days 00:00:41.310402,True,2.5,COMPLETE,0.7,0.8,0.00013242803889634377,0.000140412831405034,0.7,0.05,0.1,False,,0.15000000000000002
117,0.9641039621955653,2025-05-20 13:46:11.219104,2025-05-20 13:46:52.129921,0 days 00:00:40.910817,True,1.5,COMPLETE,0.7,0.995,0.00038110665124180856,0.0006456906367278524,1.7000000000000002,0.05,0.1,False,,0.3
64,0.9640130861504908,2025-05-20 13:11:48.038632,2025-05-20 13:12:29.560025,0 days 00:00:41.521393,True,3.0,COMPLETE,0.6,0.8,8.453128543044792e-05,6.729011447835884e-05,0.95,0.1,0.1,True,90.0,0.1
