number,values_0,values_1,datetime_start,datetime_complete,duration,system_attrs_NSGAIISampler:generation,state,params_prune_rate,params_lr,params_weight_decay,params_warmup,params_scheduler,params_T_0,params_prune_lr,params_prune_weight_decay,params_prune_step,params_prune_scheduler,params_prune_T_0,params_prune_warmup,params_pruner_type,params_imp_type,params_isomorphic
53,0.8386666666666667,0.7,2025-05-15 00:41:12.349381,2025-05-15 00:41:25.551448,0 days 00:00:13.202067,1,COMPLETE,0.7,0.0019291724919603655,0.0006422055778920461,0.0,True,120.0,0.0011622384502260792,0.016841217743853196,2.0,False,,0.0,group,group,False
2,0.8380000000000001,0.7,2025-05-15 00:29:27.045076,2025-05-15 00:29:41.194614,0 days 00:00:14.149538,0,COMPLETE,0.7,0.0006537771537065813,1.0574836228622979e-05,0.05,True,30.0,0.0004430279599925663,0.4041864337503245,1.0,True,150.0,0.1,base,fpgm,False
90,0.8380000000000001,0.7,2025-05-15 00:49:08.743612,2025-05-15 00:49:23.380018,0 days 00:00:14.636406,1,COMPLETE,0.7,0.0004761019916796658,1.0574836228622979e-05,0.1,False,,0.00029892326120511877,0.4041864337503245,1.0,False,,0.05,group,lamp,False
68,0.8376666666666667,0.5,2025-05-15 00:44:26.763095,2025-05-15 00:44:40.882075,0 days 00:00:14.118980,1,COMPLETE,0.5,0.0004707863747861142,5.0332589362935115e-05,0.05,True,30.0,3.769313042699291e-05,0.05170989660884948,1.0,False,,0.05,base,group,False
83,0.8373333333333334,0.6,2025-05-15 00:47:40.143560,2025-05-15 00:47:54.680967,0 days 00:00:14.537407,1,COMPLETE,0.6,0.0013663971529283346,0.0001188687900118211,0.05,True,30.0,0.0006646126646848886,0.7421224615896781,1.0,True,120.0,0.1,group,fpgm,False
16,0.8370000000000001,0.7,2025-05-15 00:32:20.050739,2025-05-15 00:32:30.869334,0 days 00:00:10.818595,0,COMPLETE,0.7,0.005355105601742418,0.002595478471999525,0.05,True,120.0,0.0003685157716951107,0.5274191214601055,3.0,True,30.0,0.0,bnscale,lamp,False
57,0.8370000000000001,0.6,2025-05-15 00:42:04.973936,2025-05-15 00:42:16.584460,0 days 00:00:11.610524,1,COMPLETE,0.6,0.00075289721806677,5.0332589362935115e-05,0.1,True,60.0,0.007784940786633544,0.6279029136066456,3.0,False,,0.05,group,fpgm,True
17,0.8366666666666666,0.6,2025-05-15 00:32:30.887475,2025-05-15 00:32:45.582924,0 days 00:00:14.695449,0,COMPLETE,0.6,0.004143105094642414,0.00020777053980479526,0.1,False,,6.756228065325416e-05,0.0011870011535440122,1.0,True,90.0,0.1,base,group,True
94,0.836,0.7,2025-05-15 00:50:04.370451,2025-05-15 00:50:16.289691,0 days 00:00:11.919240,1,COMPLETE,0.7,0.0035277650671921715,0.004362553221526308,0.0,False,,5.9501497484056715e-05,0.0003613009385429644,2.0,False,,0.1,bnscale,lamp,True
100,0.836,0.5,2025-05-15 00:51:19.026078,2025-05-15 00:51:32.838648,0 days 00:00:13.812570,1,COMPLETE,0.5,0.00046673159001992535,1.5008614100538475e-05,0.1,False,,0.0003842761321551851,2.4879117032226585e-05,1.0,True,60.0,0.15,base,group,False
28,0.8353333333333333,0.7,2025-05-15 00:34:49.778391,2025-05-15 00:35:18.524220,0 days 00:00:28.745829,0,COMPLETE,0.7,0.0003239529500665043,0.0031238606192496047,0.15,True,30.0,0.000413942644804733,0.006996662828252945,1.0,False,,0.05,bnscale,fpgm,True
61,0.835,0.6,2025-05-15 00:42:53.780518,2025-05-15 00:43:08.307939,0 days 00:00:14.527421,1,COMPLETE,0.6,0.0006537771537065813,0.006043630527105699,0.05,True,90.0,0.0003371936012889519,0.004320839019500452,1.0,False,,0.1,base,group,True
6,0.8346666666666666,0.7,2025-05-15 00:30:17.431340,2025-05-15 00:30:29.111465,0 days 00:00:11.680125,0,COMPLETE,0.7,0.00017420073250033836,3.7406937381393624e-05,0.15,True,30.0,0.00922132065128033,0.051649274071782644,2.0,True,150.0,0.15,group,group,False
82,0.8343333333333333,0.6,2025-05-15 00:47:25.819432,2025-05-15 00:47:40.119863,0 days 00:00:14.300431,1,COMPLETE,0.6,0.004143105094642414,0.00020777053980479526,0.1,False,,0.0005435254392329249,0.00016396796174730674,1.0,False,,0.05,group,group,True
60,0.834,0.7,2025-05-15 00:42:39.589331,2025-05-15 00:42:53.754910,0 days 00:00:14.165579,1,COMPLETE,0.7,0.0006537771537065813,0.0001188687900118211,0.05,True,120.0,0.0001715244405122547,0.7421224615896781,1.0,True,150.0,0.05,group,group,False
21,0.8326666666666668,0.5,2025-05-15 00:33:20.633283,2025-05-15 00:33:32.041558,0 days 00:00:11.408275,0,COMPLETE,0.5,0.000204168718090123,0.007131939025538312,0.15,False,,1.6251006401829446e-05,3.082860990575492e-05,3.0,True,120.0,0.05,base,fpgm,False
10,0.8316666666666667,0.7,2025-05-15 00:31:04.393150,2025-05-15 00:31:16.407607,0 days 00:00:12.014457,0,COMPLETE,0.7,0.00016733131468285435,0.0029839605602893344,0.05,False,,1.3090406541706608e-05,0.0011440079343861811,2.0,True,150.0,0.05,group,group,True
74,0.8306666666666667,0.7,2025-05-15 00:45:44.014576,2025-05-15 00:45:58.393839,0 days 00:00:14.379263,1,COMPLETE,0.7,0.0004761019916796658,0.007078720070483597,0.05,False,,5.9501497484056715e-05,0.016841217743853196,1.0,False,,0.0,group,lamp,False
52,0.8296666666666667,0.7,2025-05-15 00:40:56.950380,2025-05-15 00:41:12.323235,0 days 00:00:15.372855,1,COMPLETE,0.7,0.0004761019916796658,1.0574836228622979e-05,0.05,False,,5.9501497484056715e-05,0.4041864337503245,1.0,False,,0.05,bnscale,lamp,False
81,0.8296666666666667,0.6,2025-05-15 00:47:14.182223,2025-05-15 00:47:25.796147,0 days 00:00:11.613924,1,COMPLETE,0.6,0.00075289721806677,0.010526719479237612,0.1,False,,6.756228065325416e-05,0.6279029136066456,3.0,False,,0.1,group,fpgm,True
32,0.8286666666666666,0.5,2025-05-15 00:35:52.127423,2025-05-15 00:36:03.537952,0 days 00:00:11.410529,0,COMPLETE,0.5,0.0013392150871741765,0.006043630527105699,0.0,True,90.0,0.0003371936012889519,0.004320839019500452,2.0,False,,0.0,base,group,True
