number,value,datetime_start,datetime_complete,duration,params_feat_loss,params_reset,params_temperature,state,params_prune_rate,params_momentum,params_momentum,params_kd_lr,params_kd_weight_decay,params_lamb,params_alpha,params_kd_warmup,params_kd_scheduler,params_kd_T_0,params_label_smoothing
34,0.971207729468599,2025-05-18 12:21:41.460392,2025-05-18 12:23:58.837879,0 days 00:02:17.377487,cwd,True,3.0,COMPLETE,0.6,0.995,0.995,9.692879404020051e-05,0.0007524657944557588,1.0,2.75,0.15,True,60.0,0.15000000000000002
59,0.9701932367149758,2025-05-18 13:09:11.230462,2025-05-18 13:11:28.491226,0 days 00:02:17.260764,mse,False,,COMPLETE,0.6,0.8,0.8,7.670779619322226e-05,2.238407737414969e-05,0.0,0.25,0.1,False,,0.3
18,0.9699516908212561,2025-05-18 11:56:14.883610,2025-05-18 11:57:04.824750,0 days 00:00:49.941140,cwd,True,4.0,COMPLETE,0.5,0.995,0.995,0.003903286562237325,0.00039903885719670137,3.25,0.0,0.0,False,,0.2
75,0.9694685990338164,2025-05-18 13:40:33.152876,2025-05-18 13:42:04.675006,0 days 00:01:31.522130,mse,False,,COMPLETE,0.6,0.8,0.8,0.00021975498397888384,5.107719721971184e-05,0.5,0.0,0.1,False,,0.25
23,0.9692753623188405,2025-05-18 12:02:26.688632,2025-05-18 12:03:28.162699,0 days 00:01:01.474067,cwd,True,3.0,COMPLETE,0.6,0.995,0.995,0.0023260666311857793,0.022615269790067498,0.5,2.75,0.05,True,60.0,0.15000000000000002
67,0.9690338164251208,2025-05-18 13:26:42.097583,2025-05-18 13:28:42.005243,0 days 00:01:59.907660,mse,False,,COMPLETE,0.6,0.8,0.8,4.031871053583151e-05,1.4475777679086207e-05,0.5,0.0,0.1,False,,0.3
30,0.9688405797101449,2025-05-18 12:13:14.914081,2025-05-18 12:15:31.552679,0 days 00:02:16.638598,cwd,True,1.5,COMPLETE,0.7,0.995,0.995,5.077637689949106e-05,0.0006929189368391682,3.0,1.25,0.05,True,90.0,0.25
33,0.9683574879227054,2025-05-18 12:19:33.678995,2025-05-18 12:21:41.421906,0 days 00:02:07.742911,cwd,True,2.75,COMPLETE,0.6,0.995,0.995,0.00020401224393497579,0.003239799734991502,0.25,1.75,0.1,True,30.0,0.1
3,0.9657971014492753,2025-05-18 11:33:01.533130,2025-05-18 11:34:19.372945,0 days 00:01:17.839815,cwd,True,3.0,COMPLETE,0.6,0.99,0.99,0.0035034993764762132,0.013055542033872195,2.25,4.75,0.15,True,120.0,0.15000000000000002
26,0.96256038647343,2025-05-18 12:07:46.146567,2025-05-18 12:08:28.245015,0 days 00:00:42.098448,cwd,False,0.75,COMPLETE,0.6,0.995,0.995,0.005803653619681829,0.013595665114755278,2.0,0.0,0.1,False,,0.15000000000000002
